Month,Rain_7d_Sum,Temp_7d_Avg,Fire_Danger_Index,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI
2,0.7,13.099999999999998,1.21,13.1,95,0.0,8.9,1700.9,11.7,209.6,0.441
2,0.6000000000000001,13.457142857142857,1.69,15.2,88,0.0,9.9,1699.2,10.7,209.1,0.4346
2,17.7,13.728571428571428,2.35,15.1,89,17.2,14.0,1701.9,10.8,207.9,0.4304
2,25.5,13.628571428571428,1.66,13.2,91,7.8,11.6,1701.8,11.5,209.8,0.427
2,27.2,13.614285714285716,1.29,13.8,93,1.7,8.8,1704.3,10.8,208.4,0.4597
2,53.3,12.785714285714286,1.16,7.5,87,26.6,13.6,1702.9,11.1,210.2,0.4316
2,53.6,13.042857142857143,1.22,13.4,91,0.3,8.4,1700.5,11.3,209.8,0.4546
2,53.6,13.357142857142858,1.56,15.3,88,0.0,9.1,1704.8,11.1,209.5,0.4374
3,55.0,13.457142857142857,1.08,15.9,92,1.4,6.3,1703.8,11.1,211.3,0.4337
3,37.8,13.628571428571428,1.58,16.3,92,0.0,9.0,1702.9,11.3,208.8,0.44
3,32.5,13.900000000000002,1.56,15.1,95,2.5,9.9,1701.7,10.7,207.8,0.4719
3,31.1,14.214285714285714,1.62,16.0,87,0.3,8.9,1700.6,10.9,209.7,0.4906
3,4.5,15.628571428571428,1.74,17.4,91,0.0,9.2,1701.4,11.2,209.1,0.4395
3,4.2,16.04285714285714,1.68,16.3,93,0.0,9.7,1703.6,10.4,210.1,0.4381
3,4.2,16.314285714285713,1.46,17.2,98,0.0,8.4,1704.8,11.4,208.9,0.4593
3,2.8,16.957142857142856,2.18,20.4,87,0.0,9.4,1704.3,11.1,210.5,0.4473
3,2.8,17.642857142857142,2.25,21.1,90,0.0,9.7,1701.3,11.0,208.8,0.4352
3,0.6,18.37142857142857,2.14,20.2,81,0.3,8.7,1700.3,10.5,208.8,0.4524
3,0.3,19.085714285714285,2.19,21.0,91,0.0,9.6,1702.2,10.6,210.7,0.4565
3,0.3,19.614285714285717,2.32,21.1,89,0.0,9.9,1699.3,10.9,209.9,0.4414
3,0.3,20.228571428571428,2.31,20.6,89,0.0,10.1,1702.5,11.2,208.6,0.4418
3,0.3,20.814285714285713,1.98,21.3,96,0.0,9.0,1701.8,10.4,208.9,0.4707
3,1.1,21.12857142857143,2.03,22.6,98,0.8,8.9,1701.3,11.2,209.6,0.4327
3,1.1,21.385714285714283,2.24,22.9,100,0.0,9.9,1699.6,10.9,208.6,0.4369
3,0.8,21.72857142857143,2.35,22.6,100,0.0,10.5,1702.8,10.9,209.7,0.4381
3,0.8,22.1,2.08,23.6,100,0.0,8.9,1701.2,11.1,209.7,0.4705
3,10.8,22.37142857142857,2.15,23.0,94,10.0,8.9,1700.2,11.1,208.9,0.4153
3,10.9,22.957142857142856,2.21,24.7,93,0.1,8.4,1697.7,10.8,210.8,0.4573
3,10.9,23.442857142857143,3.1,24.7,78,0.0,9.9,1702.0,11.2,208.8,0.4446
3,10.1,23.52857142857143,3.22,23.2,71,0.0,10.0,1704.7,10.3,211.5,0.4722
3,10.1,23.514285714285716,2.44,22.8,85,0.0,9.2,1704.5,10.9,209.7,0.4503
3,10.2,23.41428571428571,2.53,21.9,77,0.1,9.0,1701.3,11.0,209.2,0.4127
3,10.2,23.314285714285713,4.29,22.9,69,0.0,13.1,1701.1,10.9,210.6,0.4692
3,0.2,23.25714285714286,3.98,22.6,70,0.0,12.5,1702.7,10.5,210.0,0.4415
3,0.1,23.142857142857142,3.57,23.9,74,0.0,11.2,1700.5,11.2,210.9,0.4144
3,0.1,23.257142857142856,4.45,25.5,70,0.0,12.4,1702.5,10.6,207.6,0.4389
3,0.1,23.7,4.25,26.3,72,0.0,11.8,1703.1,11.0,210.6,0.4455
3,0.1,24.014285714285712,3.97,25.0,67,0.0,10.8,1703.8,11.0,209.4,0.4293
3,0.0,24.628571428571426,5.16,26.2,65,0.0,13.0,1701.8,11.0,210.0,0.422
4,0.0,24.942857142857147,3.48,25.1,77,0.0,10.8,1701.7,11.4,209.9,0.4494
4,0.0,25.285714285714285,3.53,25.0,77,0.0,11.0,1700.7,11.0,211.6,0.4263
4,0.0,25.6,6.35,26.1,52,0.0,12.9,1700.8,11.1,207.8,0.4296
4,0.0,25.7,5.02,26.2,58,0.0,11.3,1701.7,11.0,211.9,0.4654
4,0.0,25.614285714285717,4.49,25.7,58,0.0,10.3,1702.6,11.2,210.8,0.44
4,0.0,25.771428571428572,5.22,26.1,61,0.0,12.4,1703.4,11.4,210.2,0.4267
4,0.0,25.785714285714285,5.58,26.3,56,0.0,12.1,1700.8,11.0,208.3,0.4316
4,0.0,26.071428571428573,6.23,27.1,59,0.0,13.8,1704.2,11.2,208.0,0.4508
4,0.0,26.342857142857138,6.16,26.9,61,0.0,14.2,1701.6,11.4,209.3,0.4513
4,0.0,26.471428571428568,5.99,27.0,63,0.0,14.2,1702.0,11.4,210.8,0.455
4,0.0,26.6,5.51,27.1,60,0.0,12.4,1700.9,10.9,210.0,0.4571
4,0.0,26.928571428571427,3.74,28.0,85,0.0,11.5,1698.4,11.3,210.7,0.45
4,0.3,27.057142857142857,3.68,27.0,93,0.3,12.8,1703.3,11.1,208.2,0.4541
4,1.9000000000000001,26.842857142857145,5.12,24.8,60,1.6,12.6,1703.1,11.3,210.1,0.4379
4,1.9000000000000001,26.585714285714285,4.75,25.3,64,0.0,12.2,1701.6,11.2,211.3,0.4282
4,1.9000000000000001,26.45714285714286,6.32,26.0,57,0.0,14.1,1702.1,11.1,211.7,0.4654
4,1.9000000000000001,26.442857142857147,6.82,26.9,53,0.0,13.7,1702.8,11.1,208.5,0.4582
4,1.9000000000000001,26.642857142857142,5.65,28.5,59,0.0,11.9,1699.7,11.1,209.6,0.4408
4,1.9000000000000001,26.8,8.4,29.1,60,0.0,17.6,1701.2,11.1,209.6,0.435
4,1.6,27.014285714285712,8.15,28.5,49,0.0,14.3,1703.2,11.0,209.2,0.4793
4,0.9,26.95714285714286,4.04,24.4,77,0.9,12.9,1700.1,10.9,211.1,0.4314
4,0.9,26.957142857142856,3.84,25.3,82,0.0,12.6,1702.4,11.5,213.4,0.4484
4,0.9,26.97142857142857,4.78,26.1,70,0.0,13.0,1700.0,11.1,208.7,0.4349
4,0.9,26.885714285714283,6.5,26.3,54,0.0,13.6,1702.7,10.8,210.5,0.4388
4,0.9,26.77142857142857,8.16,27.7,53,0.0,15.9,1701.9,10.9,210.4,0.4337
4,0.9,26.571428571428573,6.92,27.7,53,0.0,13.5,1699.6,11.3,210.4,0.4125
4,0.9,26.457142857142856,6.06,27.7,52,0.0,11.6,1703.7,10.8,211.6,0.4509
4,0.0,27.214285714285715,7.23,29.7,59,0.0,14.6,1700.9,10.6,210.4,0.4549
4,0.0,27.785714285714285,9.11,29.3,54,0.0,17.1,1700.8,10.6,207.4,0.435
4,0.6,28.142857142857142,8.52,28.6,51,0.6,15.5,1702.3,10.5,208.3,0.4841
5,0.7,27.900000000000002,3.46,24.6,68,0.1,9.7,1703.7,10.6,208.7,0.4492
5,1.2,27.314285714285717,3.24,23.6,87,0.5,12.1,1700.5,10.6,209.1,0.4475
5,1.5,26.957142857142856,2.91,25.2,90,0.3,10.5,1702.1,11.4,209.8,0.4508
5,9.9,26.271428571428572,2.92,22.9,86,8.4,11.1,1702.6,11.0,209.7,0.4361
5,10.6,25.471428571428568,2.92,24.1,88,0.7,10.8,1703.0,10.9,207.8,0.4303
5,10.700000000000001,24.800000000000004,3.78,24.6,81,0.1,12.6,1702.3,10.6,208.1,0.4336
5,13.8,24.17142857142857,3.48,24.2,79,3.7,11.5,1701.4,11.0,207.5,0.4368
5,16.8,24.071428571428573,3.07,23.9,83,3.1,10.8,1700.8,10.5,208.1,0.4534
5,21.0,24.214285714285715,2.68,24.6,89,4.7,9.8,1702.1,10.9,211.2,0.4393
5,29.1,24.028571428571432,2.98,23.9,92,8.4,11.6,1700.4,11.6,209.7,0.4543
5,22.000000000000004,24.25714285714286,2.7,24.5,89,1.3,9.9,1697.6,11.2,208.9,0.4261
5,25.6,24.514285714285716,3.21,25.9,91,4.3,11.4,1702.7,10.9,207.7,0.4353
5,26.1,24.87142857142857,4.02,27.1,94,0.6,14.1,1703.4,11.2,208.8,0.4343
5,22.4,25.385714285714283,3.77,27.8,94,0.0,12.9,1698.5,10.8,210.7,0.3877
5,19.3,26.285714285714285,4.79,30.2,86,0.0,13.8,1700.5,10.8,210.6,0.4381
5,19.4,26.62857142857143,3.38,27.0,91,4.8,11.5,1702.9,11.5,209.7,0.4294
5,11.5,26.685714285714283,4.09,24.3,91,0.5,15.5,1705.1,10.7,209.7,0.4519
5,11.2,26.842857142857145,3.55,25.6,74,1.0,10.4,1702.0,10.9,207.9,0.456
5,6.8999999999999995,27.099999999999998,4.4,27.7,74,0.0,11.9,1700.9,11.1,209.1,0.424
5,6.7,27.24285714285714,4.34,28.1,67,0.4,10.5,1701.7,10.7,210.7,0.4413
5,6.8,27.1,4.25,26.8,64,0.1,10.3,1704.1,11.2,209.2,0.4258
5,9.1,26.071428571428573,3.25,23.0,79,2.3,11.3,1701.0,10.9,211.9,0.4499
5,19.7,25.17142857142857,2.31,20.7,95,15.4,10.7,1700.8,11.2,211.4,0.4347
5,28.8,24.614285714285717,2.24,20.4,91,9.6,10.1,1701.3,11.2,209.5,0.437
5,27.8,24.27142857142857,2.71,23.2,89,0.0,10.5,1700.6,10.9,209.7,0.4417
5,28.3,23.62857142857143,2.6,23.2,81,0.5,9.2,1702.2,11.5,212.7,0.4493
5,29.700000000000003,23.085714285714285,3.28,24.3,82,1.8,11.2,1704.4,10.8,211.0,0.4458
5,31.0,22.914285714285715,3.49,25.6,87,1.4,12.0,1702.5,11.4,210.1,0.4509
5,31.8,23.314285714285713,2.95,25.8,97,3.1,11.2,1701.6,11.4,210.2,0.4558
5,16.400000000000002,24.2,3.12,26.9,99,0.0,11.6,1701.6,11.5,210.2,0.443
5,8.500000000000002,25.085714285714285,2.35,26.6,93,1.7,8.3,1699.7,11.1,210.0,0.4295
6,8.500000000000002,25.95714285714286,4.96,29.3,84,0.0,14.4,1703.3,10.8,208.7,0.421
6,8.000000000000002,26.842857142857145,7.33,29.4,60,0.0,15.2,1701.9,11.6,209.5,0.4336
6,6.200000000000002,27.571428571428573,7.3,29.4,59,0.0,14.9,1701.7,10.9,208.3,0.4484
6,4.800000000000002,28.11428571428571,7.28,29.4,58,0.0,14.6,1706.8,10.8,210.9,0.4243
6,1.7000000000000017,28.8,6.92,30.6,64,0.0,14.7,1702.4,10.9,209.8,0.4611
6,1.7000000000000017,29.228571428571428,6.39,29.9,64,0.0,13.9,1700.9,10.7,210.9,0.4292
6,0.0,29.557142857142857,6.11,28.9,61,0.0,13.1,1701.4,11.2,208.5,0.4433
6,0.0,29.699999999999996,7.6,30.3,62,0.0,15.8,1703.7,10.8,211.7,0.4671
6,0.0,29.77142857142857,6.96,29.9,54,0.0,12.8,1702.2,10.9,211.6,0.4423
6,0.0,29.871428571428574,7.47,30.1,59,0.0,14.9,1699.8,11.3,208.1,0.4286
6,0.0,29.985714285714288,6.17,30.2,70,0.0,14.5,1703.4,11.2,209.4,0.4073
6,0.0,29.985714285714288,5.96,30.6,77,0.0,15.2,1701.0,11.0,209.5,0.4511
6,0.0,30.24285714285714,8.49,31.7,55,0.0,15.0,1704.8,11.1,208.3,0.4497
6,0.0,30.657142857142855,6.44,31.8,77,0.0,15.8,1703.6,11.0,209.7,0.4536
6,0.10000000000000178,30.771428571428572,5.88,31.1,81,0.1,15.5,1701.3,10.9,210.7,0.4467
6,0.9000000000000018,30.38571428571429,5.26,27.2,73,0.8,14.3,1703.9,11.0,209.4,0.437
6,4.500000000000002,29.642857142857142,2.52,24.9,92,3.6,9.4,1702.1,11.1,207.9,0.4332
6,14.400000000000002,28.7,2.85,23.6,90,9.9,11.0,1703.3,11.0,210.9,0.4456
6,17.3,27.62857142857143,2.19,23.1,93,2.9,8.9,1702.7,11.1,209.0,0.4598
6,31.0,26.385714285714283,2.01,23.0,93,13.7,8.2,1700.7,10.7,209.2,0.4006
6,33.1,25.071428571428573,2.04,22.6,92,2.1,8.4,1701.0,10.8,212.0,0.4591
6,35.0,24.357142857142858,3.15,26.1,90,2.0,11.0,1703.5,10.8,210.5,0.4406
6,34.2,24.32857142857143,3.52,27.0,88,0.0,11.6,1701.5,10.8,209.0,0.4425
6,30.6,24.48571428571429,3.14,26.0,81,0.0,9.9,1701.4,11.4,208.6,0.4554
6,20.700000000000003,24.97142857142857,3.41,27.0,86,0.0,11.0,1700.6,11.2,211.2,0.4424
6,22.8,25.24285714285714,2.9,25.0,92,5.0,10.8,1702.6,10.7,211.1,0.4484
6,17.900000000000002,25.47142857142857,2.18,24.6,97,8.8,8.7,1705.1,11.1,209.4,0.4205
6,22.900000000000002,25.97142857142857,2.96,26.1,95,7.1,10.9,1700.4,10.9,208.5,0.4408
6,54.7,25.457142857142856,2.2,22.5,98,33.8,9.7,1702.0,10.8,210.5,0.4526
6,145.9,24.52857142857143,1.56,20.5,99,91.2,7.6,1704.1,10.6,210.7,0.4391
7,150.5,24.02857142857143,1.71,22.5,99,4.6,7.6,1701.9,11.3,209.6,0.44
7,152.20000000000002,23.514285714285712,1.85,23.4,100,1.7,8.0,1702.7,10.6,208.7,0.4475
7,152.1,23.22857142857143,1.75,23.0,99,4.9,7.6,1700.4,11.0,210.0,0.4515
7,151.29999999999998,23.11428571428571,2.14,23.8,100,8.0,9.1,1702.6,10.7,210.6,0.4678
7,146.2,22.985714285714288,3.08,25.2,98,2.0,12.1,1701.7,11.2,209.4,0.4516
7,120.10000000000002,23.342857142857145,2.07,25.0,97,7.7,8.1,1703.5,10.9,210.3,0.4653
7,30.0,23.914285714285715,2.14,24.5,95,1.1,8.4,1703.8,11.0,210.4,0.4435
7,30.0,24.142857142857142,1.9,24.1,99,4.6,7.9,1705.9,11.0,211.4,0.4095
7,40.5,23.657142857142855,1.86,20.0,99,12.2,9.3,1702.9,11.1,209.5,0.4386
7,38.6,23.657142857142855,2.28,23.0,97,3.0,9.7,1702.5,11.0,208.6,0.4328
7,34.1,23.814285714285717,2.62,24.9,96,3.5,10.2,1702.3,11.0,209.9,0.4441
7,45.0,23.4,1.89,22.3,96,12.9,8.2,1701.5,10.8,212.0,0.4402
7,40.5,23.285714285714285,2.81,24.2,98,3.2,11.5,1702.5,10.5,207.9,0.449
7,46.6,23.37142857142857,1.84,25.1,93,7.2,6.9,1701.6,10.7,207.2,0.4349
7,43.800000000000004,23.457142857142856,2.93,24.7,91,1.8,10.9,1702.3,11.2,209.9,0.4482
7,35.1,24.157142857142855,1.99,24.9,99,3.5,8.0,1704.0,10.9,209.5,0.4505
7,41.4,24.428571428571427,2.51,24.9,99,9.3,10.1,1700.5,10.8,209.7,0.4455
7,39.199999999999996,24.285714285714285,2.12,23.9,96,1.3,8.6,1703.7,10.6,209.7,0.4231
7,36.3,24.342857142857145,2.07,22.7,100,10.0,9.2,1704.0,10.5,211.2,0.4584
7,52.8,24.085714285714285,1.8,22.4,100,19.7,8.1,1701.8,10.8,209.9,0.4543
7,60.5,23.699999999999996,1.6,22.4,100,14.9,7.2,1698.8,11.3,211.0,0.4421
7,70.3,23.52857142857143,2.07,23.5,100,11.6,8.9,1701.1,10.8,207.0,0.4178
7,76.7,23.314285714285713,1.78,23.4,99,9.9,7.6,1703.9,11.1,209.4,0.4495
7,68.0,23.157142857142855,2.58,23.8,96,0.6,10.5,1702.0,10.8,209.0,0.4371
7,69.10000000000001,23.014285714285712,1.68,22.9,100,2.4,7.4,1700.5,11.2,207.3,0.4368
7,61.900000000000006,22.914285714285715,2.2,22.0,99,2.8,10.0,1701.2,10.9,210.1,0.4438
7,54.2,22.785714285714285,1.67,21.5,98,12.0,7.7,1703.3,10.6,209.9,0.4668
7,49.6,22.6,1.27,21.1,99,10.3,6.0,1702.8,10.9,209.4,0.4472
7,49.3,22.328571428571426,1.8,21.6,100,11.3,8.4,1701.6,11.6,209.8,0.4433
7,60.7,21.871428571428574,1.48,20.2,100,21.3,7.4,1701.4,11.5,210.1,0.4372
7,68.8,21.47142857142857,1.22,21.0,99,8.7,5.8,1701.4,11.1,211.2,0.4455
8,77.39999999999999,21.314285714285717,1.79,21.8,99,11.0,8.2,1700.6,11.0,210.8,0.445
8,78.6,21.6,2.16,24.0,100,4.0,9.1,1704.4,11.1,210.4,0.454
8,86.0,21.685714285714287,1.77,22.1,100,19.4,8.1,1701.5,11.1,212.8,0.437
8,86.7,21.72857142857143,1.88,21.4,99,11.0,8.8,1703.8,11.0,209.2,0.4328
8,81.3,21.785714285714285,1.98,22.0,99,5.9,9.0,1704.3,11.1,208.4,0.4384
8,63.699999999999996,22.285714285714285,1.94,23.7,98,3.7,8.1,1703.5,11.1,211.4,0.4437
8,66.1,22.2,1.71,20.4,99,11.1,8.4,1701.4,10.9,212.2,0.4447
8,56.2,22.61428571428571,1.46,24.7,97,1.1,5.8,1702.6,10.6,209.2,0.4449
8,54.5,22.757142857142856,1.68,25.0,97,2.3,6.6,1702.0,10.9,211.7,0.4301
8,39.099999999999994,23.085714285714285,2.41,24.4,94,4.0,9.4,1700.6,11.2,209.4,0.4437
8,38.5,23.37142857142857,2.41,23.4,99,10.4,10.3,1702.5,11.0,210.7,0.4553
8,33.300000000000004,23.814285714285713,2.13,25.1,97,0.7,8.3,1700.2,11.1,210.8,0.4641
8,31.599999999999998,23.87142857142857,2.0,24.1,100,2.0,8.4,1703.8,10.9,209.2,0.4598
8,34.5,24.4,2.75,24.1,99,14.0,11.4,1701.3,10.7,212.2,0.4441
8,38.4,24.042857142857144,2.04,22.2,96,5.0,8.9,1702.3,10.9,212.4,0.4426
8,36.7,23.771428571428572,1.36,23.1,99,0.6,5.9,1702.4,10.7,208.8,0.4636
8,33.7,23.614285714285717,2.35,23.3,100,1.0,10.2,1701.6,10.7,210.2,0.4434
8,25.4,23.642857142857142,2.24,23.6,100,2.1,9.6,1702.9,11.4,211.1,0.458
8,46.5,23.457142857142856,2.33,23.8,98,21.8,9.7,1701.3,10.9,207.7,0.4446
8,85.7,22.900000000000002,1.47,20.2,99,41.2,7.3,1703.3,10.8,210.0,0.409
8,72.0,22.857142857142858,1.96,23.8,95,0.3,7.9,1700.0,11.5,208.0,0.455
8,69.8,22.900000000000002,2.09,22.5,95,2.8,8.9,1702.2,11.2,210.8,0.4595
8,83.00000000000001,23.014285714285712,2.06,23.9,99,13.8,8.6,1704.9,10.9,210.1,0.4401
8,86.10000000000001,22.8,1.94,21.8,98,4.1,8.8,1700.5,11.1,209.6,0.4276
8,85.0,22.842857142857145,2.51,23.9,98,1.0,10.4,1701.0,10.9,208.1,0.4678
8,65.8,22.871428571428574,2.23,24.0,100,2.6,9.4,1702.8,10.8,209.3,0.4428
8,27.5,23.442857142857143,2.52,24.2,100,2.9,10.5,1702.3,11.1,210.6,0.4398
8,35.1,23.314285714285717,1.93,22.9,100,7.9,8.5,1702.5,10.9,210.0,0.4517
8,49.0,23.28571428571428,1.68,22.3,97,16.7,7.4,1702.7,11.0,211.4,0.486
8,38.49999999999999,23.12857142857143,1.81,22.8,100,3.3,8.0,1703.0,11.3,211.4,0.4523
8,35.89999999999999,23.457142857142856,2.82,24.1,99,1.5,11.7,1703.7,11.3,211.3,0.4477
9,43.099999999999994,23.41428571428571,2.41,23.6,99,8.2,10.2,1702.6,10.8,209.4,0.446
9,45.0,23.185714285714283,2.06,22.4,99,4.5,9.2,1701.6,11.1,210.4,0.4698
9,45.099999999999994,22.957142857142856,2.37,22.6,100,3.0,10.6,1703.0,10.7,208.8,0.4529
9,38.9,22.97142857142857,2.11,23.0,98,1.7,9.1,1704.8,11.1,208.5,0.458
9,27.9,23.057142857142857,1.87,22.9,97,5.7,8.0,1701.8,11.0,211.4,0.4496
9,28.2,23.24285714285714,1.67,24.1,97,3.6,6.8,1700.5,11.1,208.6,0.453
9,27.5,23.185714285714287,1.93,23.7,97,0.8,8.0,1703.7,10.9,208.4,0.4408
9,19.900000000000002,23.099999999999998,1.77,23.0,98,0.6,7.6,1701.8,11.6,210.1,0.4475
9,18.6,23.114285714285717,1.72,22.5,100,3.2,7.7,1698.7,10.7,209.7,0.4347
9,19.2,23.04285714285714,1.59,22.1,99,3.6,7.2,1703.3,11.3,209.8,0.4374
9,19.6,22.95714285714286,1.83,22.4,98,2.1,8.1,1701.2,10.7,212.8,0.4524
9,14.5,23.014285714285716,1.97,23.3,95,0.6,8.1,1701.9,11.2,208.8,0.4344
9,13.600000000000001,22.985714285714284,2.11,23.9,100,2.7,8.9,1702.5,11.2,210.6,0.447
9,26.700000000000003,22.75714285714286,1.9,22.1,99,13.9,8.6,1702.3,11.0,210.1,0.4395
9,53.9,22.67142857142857,1.75,22.4,99,27.8,7.8,1703.1,10.9,211.2,0.4281
9,59.1,22.67142857142857,1.8,22.5,99,8.4,8.0,1701.3,11.0,209.1,0.4484
9,69.6,22.514285714285712,1.41,21.0,97,14.1,6.6,1702.8,11.1,209.7,0.4566
9,85.10000000000001,22.442857142857143,1.45,21.9,99,17.6,6.6,1701.6,11.5,210.1,0.4253
9,101.8,22.32857142857143,1.29,22.5,100,17.3,5.8,1703.1,10.7,208.3,0.4541
9,107.5,22.171428571428574,1.73,22.8,99,8.4,7.6,1702.9,10.8,207.8,0.4283
9,104.2,22.242857142857144,1.48,22.6,98,10.6,6.5,1700.6,11.1,210.0,0.4653
9,77.30000000000001,22.185714285714287,1.08,22.0,97,0.9,4.8,1703.6,10.9,211.6,0.4535
9,81.9,22.042857142857144,1.69,21.5,98,13.0,7.8,1701.2,11.0,209.6,0.4253
9,76.50000000000001,21.72857142857143,1.2,18.8,99,8.7,6.4,1703.2,11.3,209.7,0.4578
9,93.6,21.32857142857143,1.25,19.1,100,34.7,6.6,1702.6,10.2,211.4,0.4358
9,80.0,21.099999999999998,1.73,20.9,98,3.7,8.2,1704.8,10.8,209.8,0.4305
9,76.5,20.88571428571429,1.64,21.3,100,4.9,7.8,1701.7,10.5,210.9,0.4558
9,66.4,20.857142857142858,1.66,22.4,100,0.5,7.5,1701.5,10.6,213.2,0.4631
9,67.5,20.814285714285713,1.52,21.7,99,2.0,7.0,1702.0,11.7,209.3,0.4521
9,57.8,20.87142857142857,1.75,21.9,99,3.3,8.0,1701.5,11.2,209.8,0.4394
10,52.7,21.37142857142857,1.61,22.3,100,3.6,7.3,1703.2,11.3,210.5,0.4475
10,21.9,21.82857142857143,1.74,22.3,94,3.9,7.4,1699.6,11.0,211.8,0.4363
10,20.700000000000003,22.3,2.29,24.2,92,2.5,8.8,1700.4,11.2,209.9,0.4424
10,23.799999999999997,22.4,1.58,22.0,99,8.0,7.2,1700.4,10.5,210.9,0.4511
10,25.4,22.214285714285715,1.79,21.1,99,2.1,8.5,1703.4,11.3,210.4,0.4236
10,30.299999999999997,22.12857142857143,1.82,21.1,100,6.9,8.7,1704.6,10.8,209.9,0.4517
10,43.7,21.4,0.97,16.8,99,16.7,5.8,1701.8,10.8,209.5,0.4238
10,77.2,20.37142857142857,1.51,15.1,96,37.1,9.7,1701.7,11.2,209.3,0.4259
10,156.6,19.414285714285715,1.35,15.6,97,83.3,8.5,1702.1,11.1,213.7,0.4548
10,154.6,18.614285714285717,1.41,18.6,99,0.5,7.6,1703.7,11.0,208.2,0.4323
10,164.2,18.02857142857143,1.67,17.9,100,17.6,9.4,1700.6,10.6,208.3,0.4301
10,166.2,17.742857142857144,1.71,19.1,96,4.1,8.7,1702.4,11.0,210.3,0.4406
10,162.2,17.47142857142857,1.37,19.2,94,2.9,6.8,1703.5,11.3,210.2,0.4361
10,146.5,17.942857142857143,1.6,20.1,97,1.0,7.8,1702.8,10.8,210.5,0.4485
10,109.5,18.642857142857142,1.37,20.0,100,0.1,6.9,1702.3,11.4,209.0,0.4476
10,26.8,19.185714285714287,1.54,19.4,100,0.6,8.0,1703.5,10.7,208.8,0.4302
10,26.3,19.271428571428572,1.54,19.2,100,0.0,8.1,1697.9,11.0,209.7,0.4193
10,10.1,19.400000000000002,1.27,18.8,100,1.4,6.8,1703.0,11.5,211.1,0.442
10,6.8999999999999995,19.32857142857143,1.52,18.6,93,0.9,7.7,1701.0,10.8,208.8,0.4615
10,4.9,19.242857142857144,1.68,18.6,84,0.9,7.7,1699.3,11.3,210.2,0.444
10,3.9,19.228571428571428,2.12,20.0,81,0.0,8.7,1702.8,11.6,209.4,0.4398
10,3.8,19.185714285714287,1.88,19.7,84,0.0,8.1,1704.1,11.1,208.2,0.471
10,3.2,19.357142857142858,2.09,20.6,81,0.0,8.3,1701.8,10.8,208.5,0.4563
10,3.2,19.58571428571429,2.34,20.8,78,0.0,8.9,1703.4,10.8,211.1,0.4191
10,1.8,19.728571428571428,2.07,19.8,87,0.0,9.2,1704.4,11.4,209.3,0.4408
10,0.9,19.82857142857143,1.39,19.3,100,0.0,7.3,1704.0,11.4,211.5,0.4483
10,0.0,19.771428571428572,1.42,18.2,100,0.0,7.9,1704.5,11.4,210.0,0.429
10,0.0,19.528571428571432,1.44,18.3,97,0.0,7.7,1703.1,11.0,208.4,0.4406
10,0.0,19.185714285714287,1.41,17.3,97,0.0,8.0,1702.1,11.3,210.6,0.4453
10,0.0,19.0,1.61,19.3,97,0.0,8.2,1699.6,11.0,209.0,0.4416
10,0.0,18.8,1.62,19.4,97,0.0,8.2,1701.6,10.7,209.5,0.4268
11,0.0,18.67142857142857,1.69,18.9,94,0.0,8.5,1700.7,11.3,211.4,0.467
11,0.0,18.828571428571426,1.8,20.4,92,0.0,8.2,1705.3,11.5,208.5,0.449
11,0.0,19.057142857142857,1.94,19.8,95,0.0,9.4,1701.7,10.7,209.5,0.4321
11,0.0,19.04285714285714,1.41,18.2,100,0.0,7.8,1702.2,10.7,208.7,0.4581
11,0.5,19.27142857142857,1.53,18.9,100,0.5,8.2,1702.8,11.0,208.6,0.4438
11,0.5,19.385714285714283,1.65,20.1,95,0.0,7.9,1702.1,11.3,209.4,0.4599
11,0.5,19.485714285714284,2.1,20.1,90,0.0,9.5,1704.5,10.7,209.0,0.4434
11,0.5,19.428571428571427,1.66,18.5,95,0.0,8.6,1701.1,11.1,209.7,0.4229
11,3.3,18.885714285714283,1.66,16.6,89,2.8,9.0,1702.3,10.8,210.8,0.429
11,3.3,18.52857142857143,2.44,17.3,91,0.0,13.0,1700.9,11.2,209.1,0.4621
11,3.3,18.38571428571429,1.54,17.2,92,0.0,8.3,1700.0,10.8,208.2,0.4605
11,2.8,18.1,1.51,16.9,94,0.0,8.5,1701.1,11.2,210.8,0.4251
11,2.8,17.7,1.75,17.3,92,0.0,9.4,1701.9,11.0,209.1,0.4659
11,4.0,17.242857142857144,2.07,16.9,87,1.2,10.8,1701.4,10.7,212.2,0.4604
11,4.0,17.02857142857143,2.29,17.0,88,0.0,12.0,1701.0,11.0,209.5,0.4355
11,1.2,16.914285714285715,1.6,15.8,95,0.0,9.7,1699.9,10.4,209.8,0.4438
11,1.2,16.642857142857142,1.38,15.4,96,0.0,8.7,1701.9,10.8,207.2,0.412
11,1.2,16.47142857142857,1.29,16.0,97,0.0,7.9,1699.7,11.1,208.6,0.4345
11,1.2,16.414285714285715,1.34,16.5,95,0.0,7.8,1703.1,10.5,207.3,0.4418
11,1.2,16.45714285714286,1.61,17.6,93,0.0,8.6,1702.1,10.2,210.4,0.4496
11,0.0,16.67142857142857,1.8,18.4,91,0.0,9.0,1699.8,10.3,209.9,0.4433
11,0.0,16.714285714285715,1.59,17.3,96,0.0,8.9,1701.5,11.4,210.8,0.4471
