Month,Rain_7d_Sum,Temp_7d_Avg,Fire_Danger_Index,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI,Risk_Category,Risk_Level_Numeric
11,5.6000000000000005,17.114285714285717,1.63,18.3,99,0.0,8.9,1701.7,10.5,211.0,0.4734,Low Risk,0
11,5.4,17.014285714285712,1.46,17.4,99,0.0,8.4,1704.2,11.0,209.1,0.4476,Low Risk,0
11,0.1000000000000009,17.17142857142857,1.36,17.9,98,0.0,7.5,1699.6,10.7,211.5,0.4424,High Risk,2
11,0.0,17.4,1.26,16.9,97,0.0,7.3,1700.8,11.3,208.7,0.4676,High Risk,2
11,0.0,17.22857142857143,1.4,16.1,98,0.0,8.6,1701.8,10.9,210.8,0.4539,High Risk,2
11,0.0,17.2,1.3,16.6,100,0.0,7.9,1699.5,11.1,210.7,0.4388,High Risk,2
11,0.0,17.27142857142857,1.38,17.7,100,0.0,7.9,1701.7,11.4,210.3,0.4486,High Risk,2
11,0.0,17.114285714285714,1.52,17.2,100,0.0,8.9,1704.5,10.6,211.2,0.4483,High Risk,2
11,0.0,16.728571428571428,1.11,14.7,100,0.0,7.6,1702.0,10.8,209.1,0.4419,High Risk,2
11,0.0,16.571428571428573,1.33,16.8,100,0.0,8.0,1702.3,11.1,209.4,0.4477,High Risk,2
11,0.0,16.614285714285717,1.48,17.2,99,0.0,8.6,1700.1,11.1,208.8,0.4257,High Risk,2
11,0.0,16.67142857142857,1.44,16.5,93,0.0,8.2,1701.1,11.3,210.0,0.4397,High Risk,2
11,0.0,16.185714285714287,1.04,13.2,93,0.0,7.4,1701.4,11.3,209.9,0.4515,High Risk,2
11,3.600000000000001,15.257142857142856,1.1,11.2,92,3.6,9.1,1701.5,11.0,211.0,0.4371,Low Risk,0
11,3.600000000000001,14.957142857142856,1.16,15.1,94,0.0,7.3,1703.9,11.1,210.5,0.4316,Low Risk,0
11,4.000000000000001,14.842857142857143,1.36,13.9,96,0.4,9.5,1702.8,11.1,210.8,0.4444,Low Risk,0
12,4.100000000000001,14.585714285714284,1.01,15.0,96,0.1,6.5,1700.3,10.6,209.8,0.4379,Low Risk,0
12,4.100000000000001,14.242857142857144,1.18,14.8,97,0.0,7.8,1702.4,11.0,210.5,0.4252,Low Risk,0
12,4.100000000000001,14.128571428571428,1.37,15.7,95,0.0,8.4,1702.7,11.1,212.2,0.4255,Low Risk,0
12,4.200000000000001,14.3,1.35,14.4,95,0.1,9.0,1703.7,11.1,208.4,0.4511,Low Risk,0
12,0.700000000000001,14.742857142857144,1.36,14.3,95,0.1,9.1,1704.4,10.7,207.8,0.4464,High Risk,2
12,0.700000000000001,14.871428571428572,1.64,16.0,83,0.0,8.6,1700.5,10.6,210.8,0.4497,High Risk,2
12,0.3000000000000009,15.085714285714284,1.44,15.4,89,0.0,8.4,1700.8,10.9,209.0,0.4405,High Risk,2
12,0.2000000000000009,15.0,1.17,14.4,96,0.0,7.9,1700.1,11.6,208.3,0.4223,High Risk,2
12,0.2000000000000009,14.842857142857143,1.01,13.7,98,0.0,7.3,1701.6,10.8,210.6,0.4319,High Risk,2
12,0.2000000000000009,14.6,1.16,14.0,100,0.0,8.4,1702.7,11.4,208.8,0.4402,High Risk,2
12,0.1000000000000009,14.2,0.84,11.6,100,0.0,7.3,1703.5,11.5,211.8,0.4515,High Risk,2
12,0.0,13.742857142857144,0.97,11.1,100,0.0,8.8,1701.9,11.0,210.2,0.4188,High Risk,2
12,0.0,13.314285714285717,1.15,13.0,93,0.0,8.3,1701.5,10.8,209.8,0.4103,High Risk,2
12,0.0,13.05714285714286,1.26,13.6,97,0.0,9.1,1702.2,11.2,209.0,0.4667,High Risk,2
12,0.0,12.742857142857144,0.81,12.2,98,0.0,6.6,1700.7,11.1,210.3,0.454,High Risk,2
12,0.0,12.528571428571428,0.78,12.2,96,0.0,6.2,1705.1,10.7,208.1,0.4319,High Risk,2
12,0.0,12.285714285714286,0.95,12.3,96,0.0,7.5,1699.6,10.8,207.0,0.4415,High Risk,2
12,0.0,12.585714285714284,1.37,13.7,96,0.0,9.7,1702.3,11.1,208.1,0.4387,High Risk,2
12,0.0,13.014285714285714,1.34,14.1,93,0.0,8.9,1705.0,11.3,211.4,0.4493,High Risk,2
12,0.0,12.828571428571427,0.85,11.7,100,0.0,7.3,1702.0,10.9,208.9,0.4374,High Risk,2
12,0.0,12.971428571428572,1.18,14.6,99,0.0,8.1,1701.7,11.0,208.3,0.4278,High Risk,2
12,0.0,13.3,1.17,14.5,97,0.0,7.9,1701.5,11.2,209.9,0.4523,High Risk,2
12,0.0,13.442857142857145,1.07,13.2,98,0.0,8.0,1701.7,10.9,212.7,0.4722,High Risk,2
12,0.0,13.814285714285711,1.11,14.9,96,0.0,7.2,1704.1,10.9,211.3,0.4529,High Risk,2
12,0.0,13.685714285714289,1.02,12.8,98,0.0,7.9,1698.7,10.8,209.0,0.4461,High Risk,2
12,0.0,13.485714285714284,0.97,12.7,98,0.0,7.6,1704.3,10.8,209.0,0.4418,High Risk,2
12,0.0,13.757142857142856,0.95,13.6,99,0.0,7.0,1699.9,11.8,209.0,0.4332,High Risk,2
12,0.0,13.485714285714286,1.01,12.7,100,0.0,8.0,1701.6,10.9,208.9,0.4389,High Risk,2
12,0.0,13.242857142857144,1.0,12.8,100,0.0,7.9,1701.4,11.4,210.7,0.4509,High Risk,2
12,0.0,13.27142857142857,1.0,13.4,100,0.0,7.5,1702.9,11.5,209.6,0.4628,High Risk,2
12,0.0,12.971428571428572,0.93,12.8,99,0.0,7.3,1699.6,10.9,208.7,0.4635,High Risk,2
1,0.0,12.928571428571429,0.87,12.5,100,0.0,7.0,1702.7,11.1,208.4,0.4476,High Risk,2
1,0.0,12.900000000000002,0.89,12.5,100,0.0,7.2,1705.0,11.0,212.8,0.4478,High Risk,2
1,0.0,12.614285714285714,1.01,11.6,95,0.0,8.4,1700.0,10.5,210.9,0.4458,High Risk,2
1,0.0,12.4,0.87,11.2,97,0.0,7.6,1702.3,10.5,209.0,0.4536,High Risk,2
1,0.0,12.185714285714283,0.9,11.3,100,0.0,8.0,1701.0,11.0,211.5,0.4457,High Risk,2
1,0.0,12.0,0.93,12.1,100,0.0,7.8,1702.6,10.9,208.6,0.446,High Risk,2
1,0.0,11.94285714285714,0.86,12.4,100,0.0,7.0,1702.0,11.6,209.8,0.4321,High Risk,2
1,0.0,11.914285714285713,1.0,12.3,100,0.0,8.2,1701.0,10.9,209.7,0.4317,High Risk,2
1,0.0,11.928571428571429,1.18,12.6,97,0.0,9.2,1702.7,11.6,210.2,0.4346,High Risk,2
1,0.0,12.3,1.89,14.2,80,0.0,10.8,1704.7,10.9,208.9,0.4486,High Risk,2
1,0.0,12.557142857142855,1.17,13.0,92,0.0,8.4,1701.7,11.6,210.2,0.4404,High Risk,2
1,0.0,12.785714285714286,0.86,12.9,99,0.0,6.7,1703.1,11.2,207.9,0.4837,High Risk,2
1,0.0,12.885714285714286,0.8,12.8,100,0.0,6.3,1700.1,11.2,209.5,0.4508,High Risk,2
1,0.0,12.971428571428572,0.82,13.0,100,0.0,6.4,1700.6,10.8,211.6,0.4686,High Risk,2
1,0.0,12.900000000000002,0.99,11.8,98,0.0,8.3,1702.7,11.2,211.2,0.4673,High Risk,2
1,0.0,12.685714285714283,1.09,11.1,99,0.0,9.8,1704.2,11.5,209.2,0.4514,High Risk,2
1,0.0,12.142857142857142,1.15,10.4,98,0.0,10.9,1702.5,11.0,208.2,0.4444,High Risk,2
1,0.6000000000000009,11.900000000000002,0.96,11.3,100,0.6,8.6,1701.5,10.9,207.4,0.4315,High Risk,2
1,0.6000000000000009,11.414285714285716,0.89,9.5,100,0.0,9.5,1702.0,10.9,210.7,0.436,High Risk,2
1,0.6000000000000009,10.842857142857143,0.76,8.8,100,0.0,8.7,1700.1,11.5,210.3,0.4576,High Risk,2
1,0.6000000000000009,10.471428571428572,0.81,10.4,100,0.0,7.9,1702.9,11.3,210.5,0.449,High Risk,2
1,0.6000000000000009,10.157142857142857,0.93,9.6,100,0.0,9.8,1703.3,11.4,212.0,0.4354,High Risk,2
1,0.6000000000000009,9.985714285714286,0.95,9.9,100,0.0,9.7,1701.3,11.1,210.2,0.4419,High Risk,2
1,0.6000000000000009,10.05714285714286,1.17,10.9,92,0.0,10.0,1701.3,11.0,210.3,0.4499,High Risk,2
1,0.0,10.014285714285716,1.17,11.0,94,0.0,10.1,1702.4,11.1,208.3,0.4454,High Risk,2
1,0.0,10.257142857142858,1.02,11.2,91,0.0,8.4,1701.3,11.3,211.9,0.4414,High Risk,2
1,0.0,10.814285714285717,1.22,12.7,92,0.0,8.9,1701.9,10.9,209.8,0.4442,High Risk,2
1,0.0,11.014285714285714,0.9,11.8,100,0.0,7.7,1705.1,11.4,209.0,0.4088,High Risk,2
1,0.0,11.457142857142856,1.21,12.7,100,0.0,9.6,1701.6,11.1,210.2,0.4453,High Risk,2
1,0.0,11.7,0.83,11.6,98,0.0,7.1,1701.5,10.3,212.4,0.4291,High Risk,2
1,3.8000000000000007,11.714285714285714,0.97,11.0,100,3.8,8.9,1701.0,11.3,212.6,0.4505,Low Risk,0
2,15.9,11.328571428571427,1.22,8.3,95,12.1,14.1,1703.1,10.6,208.8,0.447,Low Risk,0
2,15.9,11.228571428571428,1.08,10.5,100,0.0,10.4,1701.7,11.3,211.4,0.4562,Low Risk,0
2,15.9,11.328571428571427,1.83,13.4,100,0.0,13.8,1701.0,11.3,210.4,0.4564,Low Risk,0
2,27.0,11.142857142857142,1.03,10.5,99,11.1,9.8,1704.0,11.1,211.2,0.4708,Low Risk,0
2,31.9,10.785714285714286,1.05,10.2,98,4.9,10.2,1704.1,11.2,210.3,0.4153,Low Risk,0
2,31.9,10.571428571428571,0.9,10.1,100,0.0,9.0,1701.1,11.3,210.7,0.4431,Low Risk,0
2,28.1,10.62857142857143,1.31,11.4,100,0.0,11.6,1699.2,10.9,211.6,0.4144,Low Risk,0
2,16.0,11.271428571428572,1.2,12.8,94,0.0,8.9,1703.5,11.2,207.9,0.4524,Low Risk,0
2,16.0,11.3,0.88,10.7,100,0.0,8.3,1701.0,11.3,210.4,0.4425,Low Risk,0
2,16.0,11.171428571428573,1.01,12.5,100,0.0,8.2,1703.2,11.5,208.6,0.4379,Low Risk,0
2,4.900000000000002,11.742857142857144,1.42,14.5,96,0.0,9.5,1699.0,10.7,209.4,0.449,Low Risk,0
2,0.0,12.3,1.08,14.1,98,0.0,7.6,1703.3,11.1,210.0,0.4292,High Risk,2
2,0.0,12.742857142857144,1.18,13.2,92,0.0,8.3,1700.2,10.7,208.8,0.4727,High Risk,2
2,0.0,13.27142857142857,1.43,15.1,91,0.0,8.7,1703.1,10.7,209.3,0.4413,High Risk,2
2,0.0,13.55714285714286,1.15,14.8,98,0.0,7.7,1702.0,11.1,208.3,0.4461,High Risk,2
2,0.0,14.157142857142857,1.36,14.9,100,0.0,9.2,1700.6,11.0,209.3,0.4431,High Risk,2
2,0.0,14.571428571428571,1.37,15.4,97,0.0,8.7,1701.4,11.3,210.6,0.4588,High Risk,2
2,0.0,14.614285714285714,1.2,14.8,99,0.0,8.1,1703.0,10.9,211.0,0.427,High Risk,2
2,9.7,14.8,2.0,15.4,99,9.7,13.0,1702.2,11.0,209.1,0.4574,Low Risk,0
2,32.5,14.94285714285714,1.78,14.2,91,22.8,11.5,1702.9,11.1,211.6,0.4372,Low Risk,0
2,37.5,14.828571428571433,1.33,14.3,96,5.0,9.0,1705.0,10.7,210.7,0.4374,Low Risk,0
2,37.6,14.457142857142856,1.36,12.2,79,0.1,8.9,1699.7,10.8,211.7,0.4582,Low Risk,0
2,37.6,14.042857142857144,1.14,12.0,81,0.0,7.8,1704.4,11.3,207.9,0.441,Low Risk,0
2,37.6,13.37142857142857,1.2,10.7,83,0.0,9.4,1702.2,10.8,210.4,0.4542,Low Risk,0
2,37.6,12.971428571428572,1.29,12.0,90,0.0,9.8,1700.7,11.4,210.7,0.4545,Low Risk,0
2,27.90000000000001,12.757142857142856,1.8,13.9,70,0.0,9.2,1700.0,11.2,207.9,0.4398,Low Risk,0
2,7.600000000000003,12.357142857142858,1.26,11.4,94,2.5,10.5,1701.7,10.5,212.9,0.4485,Low Risk,0
2,2.600000000000004,12.4,1.5,14.6,97,0.0,10.1,1703.4,11.2,209.2,0.4377,Low Risk,0
2,2.500000000000004,13.0,1.62,16.4,94,0.0,9.4,1701.8,11.2,210.7,0.4447,Low Risk,0
3,3.600000000000004,13.828571428571433,2.21,17.8,94,1.1,11.8,1704.3,11.1,211.1,0.4521,Low Risk,0
3,28.100000000000005,14.285714285714286,1.98,13.9,93,24.5,13.4,1699.8,11.0,210.1,0.4306,Low Risk,0
3,52.7,14.242857142857144,1.77,11.7,97,24.6,14.8,1702.0,10.7,211.7,0.4516,Low Risk,0
3,53.3,13.914285714285713,0.86,11.6,96,0.6,7.2,1700.1,11.4,212.4,0.4498,Low Risk,0
3,50.8,14.342857142857143,1.56,14.4,93,0.0,10.2,1702.5,11.0,208.7,0.4227,Low Risk,0
3,50.8,14.285714285714286,1.25,14.2,100,0.0,8.9,1703.3,10.7,210.1,0.4338,Low Risk,0
3,50.900000000000006,14.014285714285716,1.29,14.5,98,0.1,8.8,1701.4,11.1,211.1,0.4346,Low Risk,0
3,49.8,13.657142857142858,1.55,15.3,92,0.0,9.4,1698.1,10.8,208.0,0.4383,Low Risk,0
3,25.300000000000004,14.1,1.7,17.0,95,0.0,9.6,1702.3,10.7,211.3,0.4307,Low Risk,0
3,0.7000000000000035,15.0,1.78,18.0,94,0.0,9.4,1702.7,10.9,212.0,0.4591,High Risk,2
3,0.1000000000000035,15.771428571428572,1.58,17.0,98,0.0,9.2,1702.6,10.8,211.5,0.4609,High Risk,2
3,0.1000000000000035,16.214285714285715,2.22,17.5,84,0.0,10.8,1703.9,10.7,210.5,0.4332,High Risk,2
3,0.1000000000000035,16.714285714285715,2.14,17.7,91,0.0,11.1,1700.4,11.2,211.8,0.4277,High Risk,2
3,0.0,17.157142857142855,2.08,17.6,87,0.0,10.4,1703.0,11.0,210.4,0.4448,High Risk,2
3,0.0,17.67142857142857,2.54,18.9,80,0.0,10.9,1703.8,11.4,208.4,0.465,High Risk,2
3,0.0,17.95714285714286,2.15,19.0,92,0.0,10.5,1699.3,10.7,209.4,0.4773,High Risk,2
3,0.0,18.2,2.52,19.7,89,0.0,11.5,1702.5,10.5,209.7,0.4349,High Risk,2
3,0.0,18.442857142857143,2.23,18.7,87,0.0,10.5,1701.2,11.0,209.9,0.4109,High Risk,2
3,0.3000000000000035,18.642857142857142,2.7,18.9,90,0.3,13.0,1701.9,11.6,209.9,0.4227,High Risk,2
3,0.3000000000000035,19.2,2.55,21.6,76,0.0,9.1,1702.5,11.2,209.6,0.4183,High Risk,2
3,0.4000000000000036,19.11428571428572,2.36,17.0,92,0.1,12.9,1701.3,12.0,210.3,0.4513,High Risk,2
3,0.8000000000000036,19.11428571428571,3.01,18.9,97,0.4,15.6,1701.0,11.1,211.8,0.4465,High Risk,2
3,0.8000000000000036,19.37142857142857,2.89,20.8,97,0.0,13.6,1702.1,11.1,210.3,0.4483,High Risk,2
3,0.8000000000000036,19.528571428571432,3.3,20.8,88,0.0,14.1,1700.4,10.4,210.8,0.4619,High Risk,2
3,0.8000000000000036,19.885714285714283,2.69,21.2,95,0.0,12.2,1700.4,11.1,207.4,0.4694,High Risk,2
3,0.5000000000000036,20.17142857142857,2.23,20.9,86,0.0,9.3,1703.0,11.1,210.2,0.4576,High Risk,2
3,0.5000000000000036,20.414285714285715,3.66,23.3,90,0.0,14.3,1700.3,10.9,211.3,0.456,High Risk,2
3,0.4000000000000036,21.52857142857143,3.47,24.8,94,0.0,13.3,1703.0,11.0,211.5,0.4229,High Risk,2
3,0.6000000000000035,22.2,2.36,23.6,82,0.6,8.3,1702.7,11.0,211.4,0.4374,High Risk,2
3,6.700000000000003,22.62857142857143,4.34,23.8,83,6.1,15.3,1699.4,10.9,210.4,0.4658,Low Risk,0
3,6.700000000000003,22.8,2.85,22.0,77,0.0,10.1,1701.0,11.6,210.5,0.4368,Low Risk,0
4,6.700000000000003,22.757142857142856,2.62,20.9,86,0.0,10.9,1703.8,10.9,209.2,0.4616,Low Risk,0
4,6.700000000000003,22.842857142857145,2.66,21.5,91,0.0,11.4,1700.5,11.1,211.0,0.4469,Low Risk,0
4,6.700000000000003,22.857142857142858,4.02,23.4,74,0.0,12.9,1701.3,10.9,209.2,0.4567,Low Risk,0
4,7.900000000000003,22.714285714285715,3.97,23.8,71,1.2,12.0,1702.7,11.2,210.8,0.4319,Low Risk,0
4,7.600000000000003,22.6,4.99,22.8,63,0.3,14.0,1703.2,11.1,210.0,0.4564,Low Risk,0
4,1.5000000000000036,22.5,4.94,23.1,57,0.0,12.4,1701.6,10.9,210.0,0.4354,High Risk,2
4,1.5000000000000036,22.6,4.47,22.7,61,0.0,12.2,1701.1,10.4,211.2,0.4485,High Risk,2
4,1.5000000000000036,22.914285714285715,5.36,23.1,55,0.0,13.0,1704.1,11.1,210.7,0.4446,High Risk,2
4,1.5000000000000036,23.228571428571428,4.37,23.7,56,0.0,10.5,1704.6,10.9,210.3,0.4629,High Risk,2
4,1.5000000000000036,23.357142857142858,5.15,24.3,57,0.0,12.3,1703.5,11.0,209.4,0.4575,High Risk,2
4,0.3000000000000035,23.3,6.57,23.4,51,0.0,14.6,1702.1,10.6,211.9,0.4185,High Risk,2
4,0.0,23.571428571428573,5.7,24.7,64,0.0,15.0,1700.8,11.4,210.4,0.4328,High Risk,2
4,0.0,23.81428571428572,4.13,24.8,53,0.0,9.0,1700.8,11.3,210.9,0.4355,High Risk,2
4,0.0,23.714285714285715,2.92,22.0,66,0.0,8.9,1702.8,11.4,210.1,0.4554,High Risk,2
4,1.2000000000000035,23.642857142857142,2.13,22.6,86,1.2,8.2,1702.6,11.3,209.2,0.4376,High Risk,2
4,1.2000000000000035,23.657142857142865,3.16,23.8,91,0.0,12.2,1704.1,11.2,210.4,0.4287,High Risk,2
4,1.2000000000000035,23.514285714285712,4.21,23.3,81,0.0,14.8,1703.0,10.7,209.3,0.4245,High Risk,2
4,1.2000000000000035,23.571428571428573,6.29,23.8,69,0.0,18.5,1699.7,11.6,210.5,0.4559,High Risk,2
4,2.800000000000004,23.785714285714285,3.77,26.2,72,1.6,10.5,1703.6,10.7,206.1,0.4139,Low Risk,0
4,2.800000000000004,23.728571428571428,4.02,24.4,67,0.0,11.2,1700.5,10.9,209.5,0.4608,Low Risk,0
4,2.800000000000004,24.071428571428573,4.52,24.4,67,0.0,12.6,1701.4,11.2,210.0,0.4257,Low Risk,0
4,1.6000000000000036,24.27142857142857,5.8,24.0,59,0.0,14.5,1702.4,11.2,208.9,0.4383,High Risk,2
4,2.100000000000004,24.314285714285717,4.32,24.1,67,0.5,12.2,1705.0,11.2,210.4,0.4275,Low Risk,0
4,2.100000000000004,24.38571428571429,5.53,23.8,64,0.0,15.1,1706.7,10.9,209.5,0.4312,Moderate Risk,1
4,2.100000000000004,24.585714285714285,4.72,25.2,63,0.0,12.0,1702.9,10.8,210.0,0.4416,Low Risk,0
4,0.5000000000000036,24.714285714285715,7.2,27.1,57,0.0,15.4,1701.7,11.8,209.3,0.4429,High Risk,2
4,1.6000000000000036,24.457142857142856,3.29,22.6,76,1.1,11.2,1702.8,11.0,211.2,0.4218,High Risk,2
4,1.6000000000000036,24.542857142857144,3.82,25.0,73,0.0,11.3,1703.3,11.0,210.7,0.4389,High Risk,2
4,1.7000000000000035,24.7,4.62,25.1,61,0.1,11.4,1701.5,10.8,210.4,0.4465,High Risk,2
4,1.2000000000000035,24.842857142857145,5.43,25.1,67,0.0,14.7,1704.7,11.1,210.1,0.452,High Risk,2
5,1.2000000000000035,24.52857142857143,4.0,21.6,66,0.0,12.4,1702.3,11.1,213.0,0.4144,High Risk,2
5,1.2000000000000035,24.285714285714285,4.31,23.5,60,0.0,11.2,1702.7,11.0,209.8,0.4378,High Risk,2
5,1.2000000000000035,24.057142857142857,5.42,25.5,55,0.0,11.9,1703.0,11.1,209.2,0.4142,High Risk,2
5,1.2000000000000035,24.771428571428576,6.34,27.6,66,1.1,15.4,1702.6,11.5,208.6,0.4374,High Risk,2
5,1.2000000000000035,25.157142857142865,6.12,27.7,56,0.0,12.6,1703.3,10.8,211.1,0.4385,High Risk,2
5,1.1000000000000036,25.442857142857143,5.56,27.1,57,0.0,11.9,1701.1,11.0,212.0,0.4544,High Risk,2
5,1.1000000000000036,25.47142857142857,3.92,25.3,68,0.0,10.7,1701.2,10.8,209.0,0.4596,High Risk,2
5,4.000000000000004,25.557142857142857,3.07,22.2,80,2.9,11.2,1700.3,11.1,209.7,0.4297,Low Risk,0
5,8.000000000000004,25.485714285714288,2.12,23.0,91,4.0,8.5,1702.7,10.8,209.6,0.4494,Low Risk,0
5,12.000000000000004,25.342857142857145,3.5,24.5,97,4.0,14.0,1703.2,10.8,209.9,0.4548,Low Risk,0
5,12.400000000000004,24.75714285714286,2.61,23.5,91,1.5,10.2,1702.7,10.6,207.9,0.4338,Low Risk,0
5,20.000000000000004,24.185714285714287,2.52,23.7,93,7.6,10.0,1704.5,11.0,211.0,0.4566,Low Risk,0
5,20.4,23.857142857142858,3.56,24.8,91,0.4,13.2,1702.0,11.1,211.4,0.447,Low Risk,0
5,20.4,24.11428571428571,4.22,27.1,71,0.0,11.2,1703.0,11.6,207.7,0.4409,Low Risk,0
5,17.5,25.042857142857144,4.72,28.7,58,0.0,9.7,1700.4,11.1,212.1,0.4471,Low Risk,0
5,13.500000000000004,25.957142857142856,4.17,29.4,66,0.0,9.5,1701.4,10.9,211.9,0.4213,Low Risk,0
5,9.500000000000004,26.685714285714287,5.17,29.6,58,0.0,10.3,1703.0,10.6,206.3,0.4471,Moderate Risk,1
5,8.000000000000004,27.728571428571428,6.65,30.8,56,0.0,12.3,1703.3,10.6,207.4,0.4323,Moderate Risk,1
5,0.4000000000000036,28.728571428571428,8.7,30.7,59,0.0,17.0,1701.6,10.6,209.8,0.4454,High Risk,2
5,1.2000000000000035,29.17142857142857,4.21,27.9,66,1.2,10.1,1701.9,11.6,211.6,0.4389,High Risk,2
5,1.3000000000000036,29.01428571428572,3.49,26.0,78,0.1,10.6,1699.7,11.1,210.3,0.4493,High Risk,2
5,12.000000000000004,28.6,4.5,25.8,96,10.7,16.9,1701.5,10.8,210.0,0.4629,Low Risk,0
5,14.800000000000004,28.142857142857142,3.1,26.2,91,2.8,10.9,1703.3,10.7,210.7,0.4469,Low Risk,0
5,18.9,27.557142857142853,2.58,25.5,96,4.1,9.8,1702.9,10.7,209.0,0.46,Low Risk,0
5,20.1,27.028571428571432,2.8,27.1,93,1.2,9.7,1702.8,10.8,211.5,0.4297,Low Risk,0
5,20.1,26.842857142857135,3.03,29.4,92,0.0,9.6,1702.1,11.4,209.9,0.4665,Low Risk,0
5,19.000000000000004,27.185714285714287,3.98,30.3,79,0.1,10.5,1702.0,11.0,208.0,0.4298,Low Risk,0
5,18.9,27.7,5.71,29.6,56,0.0,11.0,1701.0,10.6,209.0,0.4262,Moderate Risk,1
5,8.200000000000003,28.571428571428573,10.49,31.9,51,0.0,17.1,1703.0,11.7,210.4,0.4409,Moderate Risk,1
5,5.400000000000003,29.51428571428572,10.23,32.8,50,0.0,15.9,1702.6,10.7,209.7,0.4383,Moderate Risk,1
5,1.3000000000000036,30.5,9.84,32.4,51,0.0,15.8,1702.7,10.8,209.5,0.4213,High Risk,2
6,0.3000000000000036,31.02857142857143,7.27,30.8,60,0.2,14.4,1701.2,11.4,210.2,0.4281,High Risk,2
6,1.5000000000000036,30.928571428571427,4.95,28.7,72,1.2,12.6,1698.8,11.1,210.4,0.3911,High Risk,2
6,1.4000000000000037,30.74285714285714,6.81,29.0,62,0.0,14.8,1703.6,10.9,208.5,0.4247,High Risk,2
6,1.5000000000000036,30.642857142857142,6.47,28.9,70,0.1,15.9,1701.3,10.6,211.5,0.4351,High Risk,2
6,1.9000000000000037,30.24285714285714,7.97,29.1,64,0.4,17.8,1700.7,10.7,209.8,0.4673,High Risk,2
6,1.9000000000000037,29.557142857142853,6.19,28.0,66,0.0,14.8,1703.0,10.7,210.5,0.4557,High Risk,2
6,1.9000000000000037,29.157142857142865,6.69,29.6,68,0.0,15.6,1701.4,11.0,210.1,0.4499,High Risk,2
6,1.7000000000000035,29.071428571428573,7.31,30.2,61,0.0,15.0,1703.6,11.1,209.5,0.4775,High Risk,2
6,0.5000000000000036,29.242857142857144,6.8,29.9,61,0.0,14.1,1702.9,11.0,211.1,0.4181,High Risk,2
6,0.5000000000000036,29.442857142857143,8.35,30.4,50,0.0,14.0,1703.0,11.0,210.1,0.444,High Risk,2
6,0.4000000000000036,29.8,10.01,31.4,47,0.0,15.3,1700.0,10.7,210.1,0.4755,High Risk,2
6,0.0,30.15714285714285,11.83,31.6,42,0.0,16.1,1703.8,11.1,207.0,0.4374,High Risk,2
6,0.0,30.82857142857143,12.32,32.7,42,0.0,16.2,1702.4,11.4,211.0,0.4326,High Risk,2
6,0.0,31.285714285714285,10.7,32.8,45,0.0,15.0,1701.4,11.0,209.8,0.4573,High Risk,2
6,0.0,31.52857142857143,10.21,31.9,49,0.0,16.0,1702.2,10.9,210.9,0.4366,High Risk,2
6,0.0,31.971428571428568,10.6,33.0,51,0.0,16.7,1699.3,11.0,212.0,0.4639,High Risk,2
6,0.0,32.385714285714286,11.12,33.3,52,0.0,17.7,1702.6,11.3,211.0,0.4575,High Risk,2
6,0.0,32.542857142857144,11.6,32.5,50,0.0,18.2,1700.5,10.7,210.1,0.4421,High Risk,2
6,0.0,32.44285714285714,9.72,30.9,54,0.0,17.3,1700.0,11.4,209.7,0.4597,High Risk,2
6,1.1000000000000036,31.41428571428571,2.64,25.5,89,1.1,9.3,1699.7,11.1,213.0,0.4415,High Risk,2
6,4.000000000000004,30.57142857142857,2.97,26.9,94,2.9,10.5,1703.7,11.0,210.6,0.447,Low Risk,0
6,15.100000000000003,29.542857142857144,2.14,24.7,96,11.1,8.4,1701.1,11.4,210.3,0.4538,Low Risk,0
6,21.1,28.542857142857144,1.97,26.0,98,6.0,7.5,1704.3,10.6,209.8,0.4392,Low Risk,0
6,46.900000000000006,27.428571428571427,2.25,25.5,94,25.8,8.4,1701.2,11.2,208.9,0.4677,Low Risk,0
6,66.9,26.328571428571426,2.01,24.8,93,20.0,7.6,1699.4,11.1,207.7,0.446,Low Risk,0
6,87.9,25.67142857142857,2.76,26.3,99,21.0,10.5,1700.3,10.7,211.8,0.4493,Low Risk,0
6,128.4,25.1,1.82,21.5,98,41.6,8.4,1703.9,11.1,209.1,0.4253,Low Risk,0
6,133.4,24.657142857142865,2.26,23.8,98,7.9,9.4,1701.8,11.1,209.8,0.4353,Low Risk,0
6,131.60000000000002,24.428571428571427,1.89,23.1,98,9.3,8.1,1701.2,10.9,209.9,0.4474,Low Risk,0
6,133.8,24.2,2.02,24.4,98,8.2,8.2,1702.2,11.3,211.7,0.458,Low Risk,0
7,115.1,24.057142857142853,1.92,24.5,100,7.1,7.9,1702.8,10.8,209.1,0.4662,Low Risk,0
7,135.5,23.6,1.52,21.6,100,40.4,7.1,1703.7,11.1,210.3,0.4291,Low Risk,0
7,229.7,22.814285714285717,1.42,20.8,100,115.2,6.9,1704.2,11.0,210.6,0.4326,Low Risk,0
7,202.4,22.97142857142857,1.58,22.6,99,14.3,7.0,1701.5,10.8,208.3,0.4266,Low Risk,0
7,214.9,22.41428571428571,1.43,19.9,98,20.4,7.1,1700.0,11.2,208.2,0.4524,Low Risk,0
