Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load
897.8723041,25.54892054,0.573145458,3.1,10.7,61.6,162.1,0.473,0.462,-0.866025404,-0.5,0.999158637,0.041012426,0.011,79.20165369,165.2
899.9387127,23.53734616,0.577409538,4.7,13.7,47.5,157.1,0.475,0.464,-0.866025404,-0.5,0.989861998,0.142032481,0.011,110.6255269,161.8
899.9004185,26.03643182,0.57802077,3.5,13.2,44.7,154.6,0.481,0.469,-0.866025404,-0.5,0.999074817,0.043005931,0.012,91.12751137,158.1
899.8721537,25.32615995,0.566637239,10.9,11.3,32.4,145.6,0.499,0.482,-0.866025404,-0.5,0.988002556,0.154437526,0.017,276.0551434,156.5
901.4353608,24.1596551,0.621108277,12.5,19.1,32.9,143,0.485,0.488,-0.866025404,-0.5,0.98284222,0.184448285,-0.003,301.9956888,155.5
895.0565338,27.87742927,0.591509348,5,26.9,45.3,139.8,0.503,0.498,-0.866025404,-0.5,0.992889969,0.119035752,0.005,139.3871463,144.8
894.7365709,24.47207377,0.623132677,1,28.4,45.1,140.2,0.493,0.498,-0.866025404,-0.5,0.997716453,0.067541681,-0.005,24.47207377,141.2
895.4802072,27.02982179,0.582808613,0.2,18.5,40.7,130.8,0.474,0.489,-0.866025404,-0.5,0.950743289,0.30997935,-0.015,5.405964358,131
901.9239431,27.028614,0.590630855,1.6,6.2,37.8,102.5,0.467,0.48,-0.866025404,-0.5,0.981827378,0.189776186,-0.013,43.2457824,104.1
894.6485375,23.7129501,0.599574089,0.1,2.8,34.7,86.9,0.46,0.474,-0.866025404,-0.5,0.963045168,0.269339942,-0.014,2.37129501,87
896.2523548,25.6382072,0.572723564,1.1,1.9,31.3,79.5,0.454,0.467,-0.866025404,-0.5,0.999999998,5.66E-05,-0.013,28.20202792,80.6
896.5477601,25.88187698,0.619928708,4,2.8,21.5,64.8,0.455,0.463,-0.866025404,-0.5,0.999970391,-0.007695323,-0.008,103.5275079,68.8
900.4725162,27.58761378,0.577184551,10.9,5.2,13,58.4,0.49,0.469,-0.866025404,-0.5,0.999901547,0.014032005,0.021,300.7049902,69.3
898.0162953,26.62221272,0.574466155,3.1,16,18.9,69.2,0.483,0.476,-0.866025404,-0.5,0.988388463,0.151948172,0.007,82.52885945,72.3
895.9899322,23.81661495,0.571903239,4.6,18,21,67.1,0.485,0.477,-0.866025404,-0.5,0.997706108,0.067694336,0.008,109.5564288,71.7
898.4953846,25.74385045,0.602951842,1.3,18.6,25.4,66.3,0.476,0.477,-0.866025404,-0.5,0.999952625,0.009733815,-0.001,33.46700559,67.6
900.8545136,25.00427326,0.583698039,0.1,9,25.1,64.5,0.463,0.472,-0.866025404,-0.5,0.999625483,0.027365915,-0.009,2.500427326,64.6
901.8605187,24.35473961,0.595157622,1.2,6,25.1,59.9,0.449,0.465,-0.866025404,-0.5,0.989561206,0.144113216,-0.016,29.22568754,61.1
895.2388319,24.88021444,0.590355926,0.6,2.6,25.2,57.6,0.442,0.459,-0.866025404,-0.5,0.96115626,0.276004791,-0.017,14.92812866,58.2
901.147156,27.70111017,0.572114799,0,1.9,21.8,47.3,0.434,0.453,-0.866025404,-0.5,0.999901457,0.014038362,-0.019,0,47.3
894.0452266,26.59999091,0.608792495,0,1.8,10.9,34.8,0.424,0.447,-0.866025404,-0.5,0.998979619,0.045163268,-0.023,0,34.8
901.2432367,25.67711877,0.578339774,0,0.6,7.8,29.8,0.41,0.441,-0.866025404,-0.5,0.981713365,0.190365096,-0.031,0,29.8
900.6100387,27.10243656,0.568772212,0,0,3.2,28.8,0.394,0.434,-0.866025404,-0.5,0.985657094,0.16876046,-0.04,0,28.8
898.6866658,28.34111228,0.586007084,0.1,0,1.9,28.6,0.381,0.428,-0.866025404,-0.5,0.999906401,-0.013681721,-0.047,2.834111228,28.7
895.3687328,28.13582655,0.619757448,0,0.1,1.9,27.1,0.369,0.422,-1,-1.84E-16,0.992605266,0.121386927,-0.053,0,27.1
901.64549,23.98427666,0.584570526,0,0.1,0.7,27,0.356,0.416,-1,-1.84E-16,0.963110401,0.269106589,-0.06,0,27
894.7175309,25.16139637,0.602888665,0,0.1,0.1,25.9,0.345,0.41,-1,-1.84E-16,0.962556421,0.271081421,-0.065,0,25.9
902.9556861,25.06563723,0.610031454,0,0,0.1,21.9,0.334,0.405,-1,-1.84E-16,0.952655904,0.304050537,-0.071,0,21.9
901.7346037,26.26923594,0.607237295,0,0,0.1,11,0.324,0.4,-1,-1.84E-16,0.992017699,0.126098709,-0.076,0,11
901.4096349,23.95206712,0.598060549,1,0,0.1,7.9,0.327,0.396,-1,-1.84E-16,0.948529428,0.316689003,-0.069,23.95206712,8.9
901.5439424,28.10859239,0.571116053,1.5,1,1.1,4.3,0.371,0.394,-1,-1.84E-16,0.998920609,0.046450155,-0.023,42.16288859,5.8
894.6757324,27.41263954,0.6207239,1,2.5,2.5,4.5,0.38,0.393,-1,-1.84E-16,0.975787397,0.218721182,-0.013,27.41263954,5.5
903.8994908,24.11384032,0.610415162,0.1,3.5,3.5,5.4,0.38,0.393,-1,-1.84E-16,0.977595975,0.210490165,-0.013,2.411384032,5.5
902.5859962,24.77134257,0.621596093,1.7,2.6,3.6,4.3,0.391,0.394,-1,-1.84E-16,0.997820734,0.065983195,-0.003,42.11128237,6
899.0793343,24.215318,0.594509811,0.8,2.8,5.3,5.4,0.395,0.396,-1,-1.84E-16,0.956883743,0.290471172,-0.001,19.3722544,6.2
901.1940031,25.88827935,0.577078563,0.1,2.6,6.1,6.2,0.384,0.397,-1,-1.84E-16,0.989187281,0.146657845,-0.013,2.588827935,6.3
901.3925716,27.95060973,0.618094508,0.2,2.6,6.2,6.3,0.377,0.396,-1,-1.84E-16,0.979570277,0.201102146,-0.019,5.590121947,6.5
902.2978528,26.7231344,0.577494056,0,1.1,5.4,6.5,0.366,0.394,-1,-1.84E-16,0.956392215,0.292085485,-0.028,0,6.5
896.5537408,26.52763295,0.568321374,0,0.3,3.9,6.5,0.352,0.392,-1,-1.84E-16,0.974163612,0.225843435,-0.04,0,6.5
897.7205272,23.8724566,0.565003287,0,0.2,2.9,6.4,0.338,0.389,-1,-1.84E-16,0.993724262,0.111857462,-0.051,0,6.4
901.996853,28.03147238,0.564499286,0,0,2.8,6.4,0.326,0.386,-1,-1.84E-16,0.994991509,0.099959477,-0.06,0,6.4
901.6898389,24.90378224,0.577667185,0.1,0,1.1,6.4,0.32,0.383,-1,-1.84E-16,0.95894132,0.283604556,-0.063,2.490378224,6.5
899.2261532,28.00067212,0.576107132,0.5,0.1,0.4,6.5,0.321,0.381,-1,-1.84E-16,0.999992131,0.003967219,-0.06,14.00033606,7
897.9620534,25.77013524,0.618064807,2.3,0.6,0.8,7,0.324,0.379,-1,-1.84E-16,0.964409201,0.264414245,-0.055,59.27131104,9.3
903.6844257,26.14390006,0.584815907,2.7,2.9,2.9,9.3,0.352,0.378,-1,-1.84E-16,0.994991942,0.099955167,-0.026,70.58853016,12
898.1502139,26.52499729,0.566078706,0.3,5.5,5.6,11,0.351,0.377,-1,-1.84E-16,0.976329732,0.216287435,-0.026,7.957499187,11.3
901.6398572,24.94254772,0.610815211,0.1,5.3,5.9,9.8,0.344,0.375,-1,-1.84E-16,0.996277202,0.086207518,-0.031,2.494254772,9.9
898.1264236,27.67777897,0.606453107,0,3.1,6,8.9,0.338,0.374,-1,-1.84E-16,0.998859666,0.047742728,-0.036,0,8.9
897.0983616,28.29174702,0.574653978,2,0.4,6,8.8,0.332,0.372,-1,-1.84E-16,0.954316986,0.298796068,-0.04,56.58349403,10.8
900.4099675,24.91748785,0.590009669,0,2.1,7.9,9.1,0.33,0.371,-1,-1.84E-16,0.99857425,0.053380409,-0.041,0,9.1
902.0761588,23.50070264,0.584490905,0,2,7.4,8.3,0.319,0.369,-1,-1.84E-16,0.958424461,0.285346374,-0.05,0,8.3
903.8137751,26.12806453,0.609866565,0,2,5.1,8.2,0.311,0.367,-1,-1.84E-16,0.988700911,0.149901663,-0.056,0,8.2
895.4890409,26.46424664,0.598624023,0,0,2.4,8,0.303,0.365,-1,-1.84E-16,0.977268255,0.212006503,-0.062,0,8
902.7611447,23.8174546,0.574436859,0,0,2.1,8,0.294,0.363,-1,-1.84E-16,0.974923447,0.222540496,-0.069,0,8
899.2414193,26.86447487,0.610586411,3.2,0,2,8,0.295,0.361,-1,-1.84E-16,0.961473092,0.27489906,-0.066,85.96631958,11.2
895.0774248,24.96033073,0.598121803,0,3.2,5.2,11.2,0.3,0.36,-0.866025404,0.5,0.995450488,0.095280255,-0.06,0,11.2
901.9437862,28.29333395,0.613176397,0,3.2,3.2,11.2,0.291,0.358,-0.866025404,0.5,0.974581154,0.224034762,-0.067,0,11.2
897.3154442,27.40707435,0.616095322,0.7,3.2,3.2,11.1,0.284,0.356,-0.866025404,0.5,0.987986901,0.154537646,-0.072,19.18495204,11.8
902.6824981,23.86290736,0.61381849,0,0.7,3.9,11.3,0.279,0.354,-0.866025404,0.5,0.947225235,0.320568797,-0.075,0,11.3
895.5780187,28.27184508,0.572859396,0,0.7,3.9,9,0.271,0.353,-0.866025404,0.5,0.992727021,0.120387131,-0.082,0,9
901.1109168,24.63614409,0.617309131,0,0.7,3.9,6.3,0.265,0.351,-0.866025404,0.5,0.995470534,0.095070583,-0.086,0,6.3
897.0079626,27.49163618,0.571275417,0.3,0,3.9,6,0.261,0.349,-0.866025404,0.5,0.952378628,0.304917938,-0.088,8.247490853,6.3
896.5734874,26.71640148,0.573925003,0,0.3,1,6.2,0.257,0.348,-0.866025404,0.5,0.989400542,0.145212148,-0.091,0,6.2
894.5026016,26.18149825,0.613587942,0,0.3,1,6.2,0.251,0.346,-0.866025404,0.5,0.996616035,0.082197803,-0.095,0,6.2
898.8190868,28.16331791,0.611832449,0.1,0.3,1,4.2,0.251,0.344,-0.866025404,0.5,0.960447015,0.278462803,-0.093,2.816331791,4.3
897.9150242,26.52937677,0.587450656,0,0.1,0.4,4.3,0.25,0.343,-0.866025404,0.5,0.950383655,0.311080228,-0.093,0,4.3
894.6169036,27.79361706,0.573784735,0,0.1,0.4,4.3,0.251,0.342,-0.866025404,0.5,0.96533718,0.261005993,-0.091,0,4.3
896.2664225,27.63849068,0.576219599,0.2,0.1,0.4,4.3,0.253,0.341,-0.866025404,0.5,0.978267599,0.207346342,-0.088,5.527698136,4.5
898.8727185,26.86087636,0.621742104,0,0.2,0.6,4.5,0.25,0.34,-0.866025404,0.5,0.9833545,0.181697349,-0.09,0,4.5
902.082714,25.95183484,0.567468225,0,0.2,0.3,4.5,0.246,0.339,-0.866025404,0.5,0.953490897,0.301421812,-0.093,0,4.5
903.2944788,23.99077759,0.585362135,0,0.2,0.3,1.3,0.241,0.337,-0.866025404,0.5,0.99994769,-0.010228276,-0.096,0,1.3
899.1533217,24.26997421,0.601329151,0,0,0.3,1.3,0.237,0.336,-0.866025404,0.5,0.995866015,0.090834352,-0.099,0,1.3
898.0330674,26.1640414,0.609742946,0,0,0.2,1.3,0.235,0.335,-0.866025404,0.5,0.959681345,0.281090228,-0.1,0,1.3
903.5475443,25.16103134,0.60415769,1.4,0,0.2,0.6,0.243,0.334,-0.866025404,0.5,0.998582585,0.053224248,-0.091,35.22544387,2
903.6286239,24.53923744,0.584851896,1.1,1.4,1.6,2,0.273,0.333,-0.866025404,0.5,0.975909525,0.218175616,-0.06,26.99316118,3.1
895.9041234,28.33543348,0.577355859,0,2.5,2.5,3.1,0.275,0.333,-0.866025404,0.5,0.979934762,0.199318493,-0.058,0,3.1
899.314553,27.79305711,0.609099858,4.8,2.5,2.5,3.1,0.296,0.332,-0.866025404,0.5,0.953451288,0.301547081,-0.036,133.4066741,7.9
902.2091008,25.65142065,0.588769197,0.1,5.9,7.3,7.6,0.326,0.333,-0.866025404,0.5,0.983120186,0.182960926,-0.007,2.565142065,7.7
902.22259,27.85544755,0.570239825,0,4.9,7.4,7.7,0.317,0.333,-0.866025404,0.5,0.954009286,0.299777053,-0.016,0,7.7
900.8497862,23.79730896,0.621842897,0,4.9,7.4,7.7,0.309,0.333,-0.866025404,0.5,0.995570593,0.094016992,-0.024,0,7.7
898.7146892,23.99613721,0.609983334,0,0.1,7.4,7.6,0.3,0.333,-0.866025404,0.5,0.977663635,0.210175682,-0.033,0,7.6
898.0365649,28.24019167,0.601181615,0,0,6,7.6,0.294,0.332,-0.866025404,0.5,0.974078712,0.226209332,-0.038,0,7.6
902.0641217,26.94399543,0.583195203,0,0,4.9,7.6,0.292,0.332,-0.866025404,0.5,0.994461388,0.105102562,-0.04,0,7.6
896.2572318,27.32155487,0.612644594,0,0,4.9,7.4,0.286,0.331,-0.866025404,0.5,0.99582443,0.091289127,-0.045,0,7.4
898.2842989,27.66445217,0.577616201,0,0,0.1,7.4,0.281,0.331,-0.866025404,0.5,0.994104096,0.108429918,-0.05,0,7.4
899.668647,23.76611917,0.566049139,0,0,0,7.4,0.274,0.33,-0.5,0.866025404,0.998415348,0.056274259,-0.056,0,7.4
902.3178392,27.08908874,0.586305144,0,0,0,7.4,0.269,0.329,-0.5,0.866025404,0.994086433,0.108591731,-0.06,0,7.4
897.7385013,25.28400065,0.604985299,0,0,0,7.4,0.265,0.329,-0.5,0.866025404,0.999998536,0.001711273,-0.064,0,7.4
899.4865576,27.59000389,0.619955731,4.1,0,0,7.4,0.273,0.328,-0.5,0.866025404,0.991040255,0.133563515,-0.055,113.1190159,11.5
896.7916384,25.43844512,0.578950244,15.5,4.1,4.1,10.1,0.397,0.333,-0.5,0.866025404,0.999741777,0.022723994,0.064,394.2958994,25.6
902.3691268,27.33807129,0.567897307,0.1,19.6,19.6,24.5,0.413,0.347,-0.5,0.866025404,0.999992389,-0.003901486,0.066,2.733807129,24.6
901.8554124,28.00645444,0.577624892,0,19.7,19.7,24.6,0.394,0.35,-0.5,0.866025404,0.962568156,0.27103975,0.044,0,24.6
902.2009826,25.196453,0.60792703,0,15.6,19.7,19.8,0.38,0.35,-0.5,0.866025404,0.995455806,0.095224677,0.03,0,19.8
894.5747628,25.84682521,0.594347548,0,0.1,19.7,19.7,0.369,0.35,-0.5,0.866025404,0.994743915,0.102394061,0.019,0,19.7
898.8689813,26.1871217,0.605473616,7.4,0,19.7,19.7,0.372,0.35,-0.5,0.866025404,0.999605157,0.028098569,0.022,193.7847005,27.1
895.3584282,26.93921225,0.622204001,16.8,7.4,27.1,27.1,0.471,0.367,-0.5,0.866025404,0.977195013,0.212343842,0.104,452.5787658,43.9
900.7376044,27.72052611,0.593713942,0.4,24.2,39.8,43.9,0.45,0.387,-0.5,0.866025404,0.981223265,0.192875359,0.063,11.08821044,44.3
897.1139093,24.55194991,0.568638357,0,24.6,24.7,44.3,0.437,0.392,-0.5,0.866025404,0.950748962,0.309961952,0.045,0,44.3
901.7457623,28.22819535,0.615678461,0,17.2,24.6,44.3,0.427,0.394,-0.5,0.866025404,0.99794429,0.064087402,0.033,0,44.3
894.651669,27.42791067,0.570222126,0,0.4,24.6,44.3,0.416,0.394,-0.5,0.866025404,0.971652966,0.236411744,0.022,0,44.3
899.1326055,24.197672,0.587464345,0,0,24.6,44.3,0.406,0.393,-0.5,0.866025404,0.999973041,0.007342858,0.013,0,44.3
895.2366516,25.17919882,0.622385486,0,0,24.6,44.3,0.395,0.392,-0.5,0.866025404,0.994987292,0.100001448,0.003,0,44.3
899.578991,24.7568147,0.584800225,0,0,17.2,44.3,0.384,0.39,-0.5,0.866025404,0.97686891,0.213839034,-0.006,0,44.3
900.0735148,24.29511189,0.593582879,0,0,0.4,44.3,0.375,0.388,-0.5,0.866025404,0.998944429,0.045935034,-0.013,0,44.3
898.6214352,26.72366675,0.62189364,0,0,0,40.2,0.368,0.386,-0.5,0.866025404,0.998928002,0.046290901,-0.018,0,40.2
896.7964662,23.82896931,0.594895969,4.7,0,0,24.7,0.386,0.385,-0.5,0.866025404,0.962366,0.271756659,0.001,111.9961558,29.4
894.3232786,26.49385384,0.619896697,0,4.7,4.7,29.3,0.4,0.385,-0.5,0.866025404,0.989868382,0.141987981,0.015,0,29.3
900.6211413,27.63856173,0.582782091,0,4.7,4.7,29.3,0.388,0.384,-0.5,0.866025404,0.946665156,0.322218996,0.004,0,29.3
902.704419,25.3094727,0.569362608,0,4.7,4.7,29.3,0.379,0.383,-0.5,0.866025404,0.977715894,0.209932445,-0.004,0,29.3
901.3364777,25.94836846,0.583924204,0,0,4.7,29.3,0.37,0.381,-0.5,0.866025404,0.996022266,0.089104686,-0.011,0,29.3
902.9301801,24.22071344,0.616674079,1,0,4.7,21.9,0.365,0.38,-0.5,0.866025404,0.97667928,0.214703478,-0.015,24.22071344,22.9
903.295009,27.1020476,0.583607546,0,1,5.7,6.1,0.365,0.378,-0.5,0.866025404,0.959703865,0.281013329,-0.013,0,6.1
898.4954647,28.04373035,0.610898152,0,1,5.7,5.7,0.361,0.377,-0.5,0.866025404,0.991550217,0.129723426,-0.016,0,5.7
900.9799137,27.16381131,0.582263829,0,1,1,5.7,0.353,0.376,-0.5,0.866025404,0.999991941,-0.004014751,-0.023,0,5.7
897.9737875,24.11496321,0.622922422,0,0,1,5.7,0.345,0.374,-0.5,0.866025404,0.982479288,0.186371804,-0.029,0,5.7
903.1954271,25.22730198,0.576806711,0,0,1,5.7,0.339,0.372,-0.5,0.866025404,0.999937624,0.011169073,-0.033,0,5.7
899.6297286,24.36599694,0.564652882,0,0,1,5.7,0.334,0.37,0,1,0.99987961,0.015516625,-0.036,0,5.7
901.5245001,26.44717515,0.611330568,0,0,1,5.7,0.332,0.369,0,1,0.995176329,0.098102369,-0.037,0,5.7
894.1451823,27.11252029,0.592272493,0,0,0,5.7,0.326,0.367,0,1,0.953230575,0.302244059,-0.041,0,5.7
899.7554923,28.3765692,0.610623988,0,0,0,5.7,0.32,0.365,0,1,0.994661132,0.103195114,-0.045,0,5.7
901.419911,26.01458602,0.597506722,0,0,0,5.7,0.314,0.364,0,1,0.992160415,0.124970838,-0.05,0,5.7
896.5700618,26.6863812,0.589382853,0,0,0,1,0.308,0.362,0,1,0.991733796,0.128312425,-0.054,0,1
894.1437397,24.03287415,0.595013199,0,0,0,1,0.303,0.36,0,1,0.977300015,0.211860052,-0.057,0,1
901.4363277,24.27626735,0.603974351,0,0,0,1,0.299,0.359,0,1,0.997577498,0.069563893,-0.06,0,1
897.3808582,24.65847323,0.589340393,0,0,0,1,0.295,0.357,0,1,0.999726149,0.023401417,-0.062,0,1
898.2878961,23.7716515,0.606906467,0,0,0,1,0.291,0.355,0,1,0.995389085,0.095919602,-0.064,0,1
899.6205241,25.54088099,0.571711655,0,0,0,0,0.286,0.354,0,1,0.961063418,0.276327899,-0.068,0,0
895.1025117,28.25595209,0.604203809,0.6,0,0,0,0.285,0.353,0,1,0.998334247,0.057695161,-0.068,16.95357125,0.6
895.0355267,26.76459001,0.601309838,0,0.6,0.6,0.6,0.286,0.351,0,1,0.961883038,0.273461188,-0.065,0,0.6
903.6088045,25.68016537,0.615239816,0.2,0.6,0.6,0.6,0.288,0.35,0,1,0.998626858,0.052387002,-0.062,5.136033074,0.8
897.3889651,25.96939856,0.581632727,2.1,0.8,0.8,0.8,0.294,0.349,0,1,0.99287319,0.119175623,-0.055,54.53573697,2.9
896.5552485,24.23312623,0.579498731,1.3,2.3,2.9,2.9,0.305,0.348,0,1,0.977617429,0.210390502,-0.043,31.5030641,4.2
894.4773812,23.98370371,0.604203964,0.7,3.6,4.2,4.2,0.319,0.347,0,1,0.99105658,0.133442327,-0.028,16.7885926,4.9
895.7392872,24.79514867,0.574978265,0,4.1,4.9,4.9,0.331,0.347,0,1,0.999022883,0.044195918,-0.016,0,4.9
898.3089509,25.03247746,0.619526448,1,2,4.9,4.9,0.347,0.347,0,1,0.988317983,0.152405919,0,25.03247746,5.9
897.4207332,24.11423867,0.606106102,0.2,1.7,5.3,5.9,0.354,0.35,0,1,0.986372833,0.164525482,0.004,4.822847735,6.1
898.2458175,26.95703345,0.606270195,0,1.2,5.5,6.1,0.349,0.352,0,1,0.967025543,0.254679406,-0.003,0,6.1
901.0390971,28.11588176,0.618306373,0,1.2,5.3,6.1,0.342,0.353,0,1,0.979284265,0.202490319,-0.011,0,6.1
900.4178949,24.3719275,0.596745171,0,0.2,3.2,6.1,0.334,0.353,0,1,0.98874628,0.149602121,-0.019,0,6.1
898.9315307,27.6906463,0.620285533,0,0,1.9,6.1,0.326,0.352,0,1,0.957750711,0.287599679,-0.026,0,6.1
902.148215,24.99161855,0.579900629,0,0,1.2,6.1,0.317,0.351,0,1,0.996564803,0.082816625,-0.034,0,6.1
902.5732455,26.53449022,0.584860948,0,0,1.2,6.1,0.308,0.35,0,1,0.99981507,0.019230877,-0.042,0,6.1
899.9081267,23.94349292,0.610495797,0,0,0.2,6.1,0.299,0.349,0,1,0.998448028,0.055691436,-0.05,0,6.1
895.1757102,24.69649757,0.599314792,0,0,0,5.5,0.291,0.347,0,1,0.986933007,0.161131128,-0.056,0,5.5
898.0617921,24.29039744,0.597054685,0,0,0,5.5,0.283,0.346,0,1,0.946452094,0.322844288,-0.063,0,5.5
900.3446348,24.30638964,0.593078212,0,0,0,5.3,0.278,0.344,0,1,0.985180537,0.171520584,-0.066,0,5.3
894.6285101,28.16732907,0.600369985,0,0,0,3.2,0.273,0.343,0,1,0.958697695,0.284427022,-0.07,0,3.2
894.1990653,25.31921532,0.592536261,0,0,0,1.9,0.267,0.341,0.5,0.866025404,0.997365999,0.072533197,-0.074,0,1.9
903.4833441,24.480422,0.614239565,0,0,0,1.2,0.261,0.34,0.5,0.866025404,0.95901545,0.283353784,-0.079,0,1.2
901.3006466,24.35646493,0.592569652,0,0,0,1.2,0.259,0.338,0.5,0.866025404,0.958639877,0.284621832,-0.079,0,1.2
895.5310783,26.86464866,0.571874129,1.8,0,0,0.2,0.282,0.338,0.5,0.866025404,0.988388945,0.151945033,-0.056,48.35636758,2
898.4512647,27.0924409,0.578518742,0.9,1.8,1.8,1.8,0.315,0.337,0.5,0.866025404,0.969532948,0.244960941,-0.022,24.38319681,2.7
895.9355727,28.39878679,0.617655253,2.8,2.7,2.7,2.7,0.338,0.338,0.5,0.866025404,0.969571644,0.244807736,0,79.51660301,5.5
894.102854,26.63039541,0.604451098,1.5,5.5,5.5,5.5,0.359,0.342,0.5,0.866025404,0.99999437,-0.003355686,0.017,39.94559312,7
897.9169313,25.79403053,0.573952894,3.5,5.2,7,7,0.367,0.347,0.5,0.866025404,0.973898674,0.226983201,0.02,90.27910687,10.5
900.4838474,24.62073665,0.592409908,2.6,7.8,10.5,10.5,0.371,0.352,0.5,0.866025404,0.999942608,0.010713578,0.019,64.0139153,13.1
903.5412882,23.69667276,0.601122087,21,7.6,13.1,13.1,0.406,0.361,0.5,0.866025404,0.968806756,0.247817413,0.045,497.6301279,34.1
901.6983472,27.90393472,0.595077404,38.1,27.1,34.1,34.1,0.495,0.449,0.5,0.866025404,0.99983789,0.018005405,0.046,1063.139913,72.2
896.301382,27.44427465,0.62263454,11.2,61.7,70.4,72.2,0.504,0.486,0.5,0.866025404,0.96623791,0.257651511,0.018,307.3758761,83.4
897.3621189,27.4808337,0.594133666,11,70.3,80.7,83.4,0.487,0.492,0.5,0.866025404,0.963606885,0.267323346,-0.005,302.2891707,94.4
899.2058051,25.11026185,0.619015826,16,60.3,88.9,94.4,0.501,0.492,0.5,0.866025404,0.972582883,0.232556524,0.009,401.7641895,110.4
895.9127292,25.28795641,0.613895594,1.2,38.2,103.4,110.4,0.497,0.491,0.5,0.866025404,0.983043197,0.183374133,0.006,30.34554769,111.6
902.3294582,27.41823166,0.599176823,2.2,28.2,101.1,111.6,0.493,0.489,0.5,0.866025404,0.966704115,0.255896765,0.004,60.32010965,113.8
895.6796491,26.93782957,0.586571527,0.9,19.4,100.7,113.8,0.491,0.486,0.5,0.866025404,0.993225543,0.116202501,0.005,24.24404661,114.7
896.8997304,26.74803519,0.623142753,0.2,4.3,80.6,114.7,0.488,0.484,0.5,0.866025404,0.985891647,0.167384766,0.004,5.349607038,114.9
899.7760067,26.27347311,0.56891797,0.4,3.3,42.7,114.9,0.484,0.481,0.5,0.866025404,0.989720324,0.143016365,0.003,10.50938924,115.3
895.2322403,25.34181537,0.613882041,0,1.5,31.9,113.5,0.477,0.477,0.5,0.866025404,0.995043839,0.099437208,0,0,113.5
900.2461494,27.20630036,0.600891099,0.4,0.6,20.9,112.6,0.465,0.471,0.5,0.866025404,0.985524476,0.169533207,-0.006,10.88252015,113
903.442252,25.30453961,0.598157864,0,0.8,5.3,110.2,0.458,0.465,0.5,0.866025404,0.955733306,0.294234342,-0.007,0,110.2
900.9153587,27.17351229,0.622966145,0.3,0.4,4.1,108.7,0.445,0.459,0.5,0.866025404,0.978396725,0.206736182,-0.014,8.152053687,109
902.1278459,24.45212888,0.582219182,0.5,0.7,2.2,105.5,0.436,0.453,0.5,0.866025404,0.988641911,0.15029029,-0.017,12.22606444,106
898.3849439,26.45229077,0.565086081,2.2,0.8,1.8,103.4,0.432,0.448,0.5,0.866025404,0.963996451,0.265915103,-0.016,58.1950397,105.6
897.6531725,25.28660744,0.608246243,1.9,3,3.8,84.6,0.444,0.446,0.5,0.866025404,0.987289922,0.158929578,-0.002,48.04455414,86.5
897.2860269,27.64288889,0.568889281,12.1,4.6,5.3,48.4,0.468,0.45,0.5,0.866025404,0.958645855,0.284601695,0.018,334.4789556,60.5
900.6046518,26.09347317,0.581373147,60.7,16.2,17.4,49.3,0.476,0.493,0.5,0.866025404,0.978317933,0.207108721,-0.017,1583.873821,110
899.1853568,26.62007475,0.623186777,21.5,74.7,77.7,99,0.486,0.491,0.866025404,0.5,0.99924778,0.038779818,-0.005,572.3316072,120.5
898.7231942,23.9162857,0.585058524,1.3,94.3,99.2,104.5,0.498,0.493,0.866025404,0.5,0.950728858,0.310023611,0.005,31.09117141,105.8
895.0074609,25.97619938,0.591803525,0,83.5,100.2,104.6,0.493,0.495,0.866025404,0.5,0.949586748,0.313504398,-0.002,0,104.6
900.7337315,27.40365908,0.581719646,0,22.8,99.7,102.4,0.486,0.492,0.866025404,0.5,0.981573765,0.191083604,-0.006,0,102.4
901.2538292,27.79993454,0.620974667,0,1.3,97.5,101.5,0.477,0.486,0.866025404,0.5,0.999923528,0.012366798,-0.009,0,101.5
895.9619829,27.10584831,0.579586021,0,0,95.6,101.3,0.465,0.479,0.866025404,0.5,0.993149273,0.116852566,-0.014,0,101.3
901.5970537,25.59286636,0.601723312,0,0,83.5,100.9,0.452,0.471,0.866025404,0.5,0.995794233,0.09161793,-0.019,0,100.9
902.7939404,24.78738126,0.567637744,0,0,22.8,100.9,0.439,0.462,0.866025404,0.5,0.990584632,0.136901742,-0.023,0,100.9
895.7462377,25.44575692,0.566657895,3,0,1.3,100.5,0.437,0.455,0.866025404,0.5,0.99813799,0.060996336,-0.018,76.33727077,103.5
898.5204168,26.3079962,0.56488715,11.7,3,3,103.5,0.48,0.46,0.866025404,0.5,0.982131754,0.18819463,0.02,307.8035555,115.2
902.7618518,23.52900311,0.616254021,3,14.7,14.7,114.9,0.477,0.473,0.866025404,0.5,0.997540783,0.070088413,0.004,70.58700933,117.9
898.8729804,28.06003719,0.567595176,49.4,17.7,17.7,117.4,0.475,0.494,0.866025404,0.5,0.99998478,0.005517157,-0.019,1386.165837,166.8
902.1525371,25.21858952,0.583720587,29.3,64.1,67.1,164.6,0.479,0.486,0.866025404,0.5,0.977782645,0.209621324,-0.007,738.9046728,193.9
