Target,Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load
0,902.9537737,27.92588116,0.608131218,1,17.5,39.4,47.1,0.493,0.49,0.5,0.866025404,0.999626375,0.027333329,0.003,27.92588116,48.1
0,895.7521628,27.68921144,0.603990039,1,18.3,30.6,48.1,0.477,0.487,0.5,0.866025404,0.983577101,0.180488468,-0.01,27.68921144,49.1
0,899.0340703,25.0382773,0.56735739,13.8,3.2,26.3,49.1,0.491,0.486,0.5,0.866025404,0.976416402,0.215895831,0.005,345.5282267,62.9
0,897.6460504,26.77931155,0.586813119,11,15.8,34.7,60.1,0.491,0.496,0.5,0.866025404,0.947769275,0.318956738,-0.005,294.572427,71.1
0,897.325213,25.75711448,0.620092686,3.4,25.8,44.3,71.1,0.495,0.493,0.5,0.866025404,0.990910849,0.134520217,0.002,87.57418922,74.5
0,896.142503,26.19441659,0.571319759,0.3,28.2,47.5,71.4,0.494,0.494,0.5,0.866025404,0.964138063,0.265401198,0,7.858324978,71.7
0,902.9399658,25.54844921,0.593320532,0,14.7,31.7,71.2,0.49,0.494,0.5,0.866025404,0.953645345,0.300932809,-0.004,0,71.2
0,898.5036922,23.51994049,0.609991004,0.4,3.7,30.5,71.2,0.483,0.49,0.5,0.866025404,0.945981119,0.324221717,-0.007,9.407976195,71.6
0,899.3025402,23.5498754,0.569649477,0,0.7,29.9,70.3,0.478,0.485,0.5,0.866025404,0.999992658,-0.003832043,-0.007,0,70.3
0,896.763107,27.36424336,0.612237005,0.3,0.4,28.9,60.5,0.471,0.48,0.5,0.866025404,0.999484682,0.032099378,-0.009,8.209273009,60.8
0,903.6285089,28.23191911,0.596432641,0.3,0.7,15.4,55.5,0.466,0.475,0.5,0.866025404,0.999990832,-0.004282128,-0.009,8.469575734,55.8
0,900.1121,24.64802883,0.586590783,0,0.6,4.7,50.4,0.454,0.47,0.5,0.866025404,0.999995839,0.002884883,-0.016,0,50.4
0,894.0069418,26.22160281,0.569787247,1.2,0.6,1.3,49,0.447,0.463,0.5,0.866025404,0.993582976,0.113105566,-0.016,31.46592337,50.2
0,896.6789246,25.03020184,0.588324088,2.8,1.5,2.2,50,0.456,0.46,0.5,0.866025404,0.992805753,0.119736113,-0.004,70.08456516,52.8
0,903.9934759,25.88772311,0.600794141,9.6,4,5,36.7,0.47,0.462,0.5,0.866025404,0.999355125,0.035907308,0.008,248.5221418,46.3
0,903.7477482,24.09074779,0.608461706,0.6,13.6,14.2,45.1,0.481,0.471,0.5,0.866025404,0.99999928,0.001199723,0.01,14.45444867,45.7
0,899.4461648,27.12703695,0.591419221,0.4,13,14.8,44.7,0.478,0.474,0.5,0.866025404,0.992087332,0.125549698,0.004,10.85081478,45.1
0,899.6411727,26.081263,0.593130059,0,10.6,14.9,44.1,0.473,0.473,0.5,0.866025404,0.958312241,0.285723029,0,0,44.1
0,903.015885,25.04362014,0.607562619,4.8,1,14.6,30.3,0.479,0.472,0.5,0.866025404,0.95947187,0.28180442,0.007,120.2093767,35.1
0,901.0856594,26.8178432,0.586775125,0.9,5.2,19.4,24.1,0.475,0.472,0.5,0.866025404,0.994877963,0.101083323,0.003,24.13605888,25
0,903.3221639,26.0562193,0.569922128,1,5.7,19.1,21.6,0.466,0.468,0.5,0.866025404,0.954321209,0.298782581,-0.002,26.0562193,22.6
0,898.7913297,25.52141592,0.616324699,1.7,6.7,17.3,22.3,0.464,0.464,0.5,0.866025404,0.993034985,0.117819856,0,43.38640707,24
0,903.7590072,26.16597751,0.617897747,1,3.6,9.4,24,0.461,0.463,0.5,0.866025404,0.999988238,-0.00485012,-0.002,26.16597751,25
0,899.3954978,28.26838626,0.586436058,0.3,3.7,9.8,24.6,0.45,0.46,0.5,0.866025404,0.945893381,0.324477598,-0.01,8.480515877,24.9
0,900.4483897,23.84640366,0.622483493,0.6,3,9.7,24.9,0.443,0.455,0.5,0.866025404,0.964626173,0.263621596,-0.012,14.3078422,25.5
0,894.8256686,28.11989639,0.587006748,0,1.9,10.3,25.2,0.434,0.451,0.866025404,0.5,0.999998188,0.001903495,-0.017,0,25.2
0,900.116301,24.1316659,0.607982771,0,0.9,5.5,24.9,0.422,0.446,0.866025404,0.5,0.987072103,0.160276831,-0.024,0,24.9
0,901.6777595,24.53185506,0.59354924,0.3,0.6,4.6,24.9,0.414,0.44,0.866025404,0.5,0.973325628,0.229428032,-0.026,7.359556517,25.2
0,898.3930435,28.39590273,0.621534263,0,0.3,3.9,24,0.406,0.436,0.866025404,0.5,0.970195691,0.242322761,-0.03,0,24
0,899.0243821,27.5502284,0.618580979,0,0.3,2.2,21.2,0.397,0.431,0.866025404,0.5,0.999548534,0.030045445,-0.034,0,21.2
0,897.9332742,25.25857046,0.608178901,0,0.3,1.2,11.6,0.387,0.426,0.866025404,0.5,0.983544061,0.180668427,-0.039,0,11.6
0,903.6904151,25.52360797,0.620852295,0,0,0.9,11,0.375,0.421,0.866025404,0.5,0.993986626,0.109501536,-0.046,0,11
0,898.7662424,24.99557513,0.571267195,0,0,0.3,10.6,0.363,0.416,0.866025404,0.5,0.975144145,0.221571425,-0.053,0,10.6
0,895.2621134,24.62585457,0.612507707,0,0,0.3,10.6,0.352,0.411,0.866025404,0.5,0.990024229,0.14089722,-0.059,0,10.6
0,894.2887218,23.80438493,0.583240431,0,0,0.3,5.8,0.342,0.407,0.866025404,0.5,0.998555902,0.053722536,-0.065,0,5.8
0,901.724692,23.66834708,0.611007791,0,0,0,4.9,0.331,0.402,0.866025404,0.5,0.977309986,0.21181405,-0.071,0,4.9
0,899.4767285,26.00798814,0.611217454,0,0,0,3.9,0.321,0.398,0.866025404,0.5,0.981483118,0.191548659,-0.077,0,3.9
0,894.0277051,26.15052744,0.60509184,5.6,0,0,2.2,0.329,0.395,0.866025404,0.5,0.98439895,0.175950868,-0.066,146.4429537,7.8
0,897.8252264,27.30781327,0.587729176,4.3,5.6,5.6,6.8,0.395,0.394,0.866025404,0.5,0.99250036,0.122241708,0.001,117.423597,11.1
0,903.1404927,23.97563495,0.569115311,0.8,9.9,9.9,10.8,0.39,0.395,0.866025404,0.5,0.974702499,0.223506236,-0.005,19.18050796,11.6
0,903.4775493,26.07356314,0.608622952,0.2,10.7,10.7,11,0.386,0.395,0.866025404,0.5,0.984547082,0.175120085,-0.009,5.214712629,11.2
0,894.5355925,28.12230502,0.580588756,0,5.3,10.9,11.2,0.371,0.393,0.866025404,0.5,0.990164085,0.139910988,-0.022,0,11.2
0,895.2342241,27.76329626,0.574923826,0.1,1,10.9,11.2,0.353,0.391,0.866025404,0.5,0.978480655,0.206338574,-0.038,2.776329626,11.3
0,894.0487035,26.17284538,0.565531023,0.5,0.3,11,11,0.345,0.389,0.866025404,0.5,0.946315828,0.32324349,-0.044,13.08642269,11.5
0,902.6867371,24.16817143,0.613852342,0,0.6,11.5,11.5,0.339,0.387,0.866025404,0.5,0.971951919,0.23517965,-0.048,0,11.5
0,894.7088623,24.2802531,0.590667448,0,0.6,5.9,11.5,0.327,0.384,0.866025404,0.5,0.99890529,0.046778424,-0.057,0,11.5
0,895.0790015,25.88668819,0.593167117,0.3,0.5,1.6,11.5,0.316,0.381,0.866025404,0.5,0.973055187,0.230572337,-0.065,7.766006456,11.8
0,896.2762265,26.58677056,0.59837623,0,0.3,1.1,11.8,0.307,0.378,0.866025404,0.5,0.999007336,0.044545967,-0.071,0,11.8
0,903.1724955,28.39308552,0.605544392,0,0.3,0.9,11.8,0.294,0.375,0.866025404,0.5,0.982222001,0.187723043,-0.081,0,11.8
0,900.8823401,27.65646299,0.591348981,0.4,0.3,0.9,11.8,0.283,0.372,0.866025404,0.5,0.999572938,0.029222282,-0.089,11.06258519,12.2
0,900.1688136,25.57184051,0.61365363,0,0.4,1.2,12.2,0.274,0.368,0.866025404,0.5,0.979953648,0.199225621,-0.094,0,12.2
0,901.8465691,25.25083573,0.603887796,0,0.4,0.7,12.2,0.263,0.365,0.866025404,0.5,0.973769071,0.22753856,-0.102,0,12.2
0,900.932845,23.56743502,0.609583493,0.2,0.4,0.7,12.2,0.256,0.362,0.866025404,0.5,0.969239983,0.246117564,-0.106,4.713487004,12.4
0,901.4592682,23.53857544,0.574810712,0.3,0.2,0.9,6.8,0.254,0.359,0.866025404,0.5,0.974579835,0.2240405,-0.105,7.061572633,7.1
0,894.7365644,25.87219549,0.614916628,0,0.5,0.9,2.8,0.256,0.357,0.866025404,0.5,0.965773939,0.259385232,-0.101,0,2.8
0,899.897653,23.84643374,0.613092511,1.9,0.5,0.9,2,0.259,0.355,0.866025404,0.5,0.997577266,0.069567229,-0.096,45.30822411,3.9
0,901.5320729,24.28180555,0.6089066,1.9,2.2,2.8,3.7,0.274,0.354,1,6.12E-17,0.99993826,-0.011112016,-0.08,46.13543054,5.6
0,899.6565862,28.40189208,0.566178326,0,3.8,4.3,5.6,0.28,0.353,1,6.12E-17,0.981441755,0.19176048,-0.073,0,5.6
0,894.1179487,27.08621895,0.614892832,1.6,3.8,4.3,5.5,0.283,0.351,1,6.12E-17,0.976913739,0.213634141,-0.068,43.33795031,7.1
0,896.1111989,25.76125575,0.588736584,4.3,3.5,5.9,6.6,0.313,0.351,1,6.12E-17,0.994059199,0.108840753,-0.038,110.7733997,10.9
0,903.629,27.78941278,0.618976926,18.4,5.9,10,10.9,0.376,0.352,1,6.12E-17,0.98360013,0.180362925,0.024,511.3251951,29.3
0,901.0469464,24.38707603,0.573349199,8.7,24.3,28.1,29.3,0.474,0.378,1,6.12E-17,0.950849257,0.309654146,0.096,212.1675614,38
0,900.885049,25.44658544,0.568226219,0.3,31.4,36.8,37.7,0.445,0.395,1,6.12E-17,0.977736072,0.209838445,0.05,7.633975632,38
0,900.6025244,24.97375333,0.57493811,0,27.4,35.2,38,0.415,0.395,1,6.12E-17,0.998632479,0.052279739,0.02,0,38
0,895.27808,28.47731633,0.564391604,0,9,33.3,38,0.386,0.392,1,6.12E-17,0.953050324,0.302811954,-0.006,0,38
0,894.0408278,28.00551793,0.600925943,0,0.3,33.3,37.6,0.362,0.388,1,6.12E-17,0.971024386,0.238980421,-0.026,0,37.6
0,898.4065232,26.1304188,0.565852699,0.1,0,31.7,37.6,0.346,0.385,1,6.12E-17,0.999962399,-0.008671874,-0.039,2.61304188,37.7
0,898.443244,25.62019787,0.615426259,1.5,0.1,27.5,37.7,0.347,0.382,1,6.12E-17,0.973025979,0.230695568,-0.035,38.43029681,39.2
0,902.1180545,28.49054801,0.600983238,0.9,1.6,10.6,39,0.346,0.379,1,6.12E-17,0.999409161,0.034370476,-0.033,25.64149321,39.9
0,895.8156752,24.53165178,0.569923697,0.1,2.5,2.8,39.6,0.336,0.376,1,6.12E-17,0.999842416,0.017752248,-0.04,2.453165178,39.7
0,896.7511116,25.53942639,0.568129324,3.4,2.5,2.6,39.7,0.346,0.373,1,6.12E-17,0.995621822,0.093472924,-0.027,86.83404973,43.1
0,894.7824233,27.05884341,0.5809787,10.1,4.4,6,41.2,0.381,0.373,1,6.12E-17,0.986250411,0.165257762,0.008,273.2943185,51.3
0,897.9987504,27.01916817,0.582712347,0,13.6,16.1,49.4,0.418,0.378,1,6.12E-17,0.99999814,-0.001928644,0.04,0,49.4
0,896.5598975,26.37122201,0.571546293,0,13.5,16.1,49.4,0.384,0.377,1,6.12E-17,0.999988892,-0.004713381,0.007,0,49.4
0,896.6289584,28.25944897,0.573542228,0,10.1,16,47.8,0.354,0.374,1,6.12E-17,0.994007093,0.109315593,-0.02,0,47.8
0,896.5405309,24.73383644,0.603637941,0,0,14.5,43.5,0.329,0.37,1,6.12E-17,0.997453677,0.071317332,-0.041,0,43.5
0,896.3151851,26.34314164,0.59234541,0,0,13.6,25.1,0.307,0.366,1,6.12E-17,0.999707142,0.024199817,-0.059,0,25.1
0,897.1979303,27.55238973,0.598514635,0,0,13.5,16.4,0.286,0.362,1,6.12E-17,0.95703247,0.289980777,-0.076,0,16.4
0,899.3669016,24.66230955,0.606485243,0,0,10.1,16.1,0.267,0.357,1,6.12E-17,0.990992005,0.133921047,-0.09,0,16.1
0,898.3771028,27.85574319,0.611763945,0.1,0,0,16.1,0.251,0.353,1,6.12E-17,0.999544797,0.030169497,-0.102,2.785574319,16.2
0,894.6344696,26.69563845,0.577295566,0.1,0.1,0.1,16.2,0.24,0.349,1,6.12E-17,0.999917229,0.012866043,-0.109,2.669563845,16.3
0,898.2585986,25.4053529,0.608943086,0,0.2,0.2,16.3,0.23,0.346,1,6.12E-17,0.999849881,-0.017326755,-0.116,0,16.3
0,902.4627825,26.73846094,0.56927086,0,0.2,0.2,16.2,0.22,0.343,1,6.12E-17,0.997129455,0.075715586,-0.123,0,16.2
0,895.0070412,28.14031099,0.56653151,0,0.1,0.2,14.7,0.212,0.339,1,6.12E-17,0.966748752,0.25572808,-0.127,0,14.7
0,903.443616,28.44087822,0.593812896,0,0,0.2,13.8,0.206,0.336,1,6.12E-17,0.993934931,0.109969778,-0.13,0,13.8
0,897.0859037,24.90717111,0.606776273,0,0,0.2,13.7,0.199,0.333,1,6.12E-17,0.999904846,-0.013794901,-0.134,0,13.7
0,894.1453563,28.04537155,0.621234206,0,0,0.2,10.3,0.195,0.33,0.866025404,-0.5,0.992008899,0.126167925,-0.135,0,10.3
0,896.5315558,23.69293157,0.588865937,0,0,0.1,0.2,0.192,0.327,0.866025404,-0.5,0.980659062,0.195723796,-0.135,0,0.2
0,894.6965962,23.53636847,0.588279431,0,0,0,0.2,0.189,0.324,0.866025404,-0.5,0.972071128,0.234686434,-0.135,0,0.2
0,899.6638135,26.50808359,0.599258127,0.1,0,0,0.2,0.188,0.322,0.866025404,-0.5,0.978079395,0.208232317,-0.134,2.650808359,0.3
0,897.1632513,25.90822845,0.619426045,0.2,0.1,0.1,0.3,0.19,0.32,0.866025404,-0.5,0.997211983,0.074620778,-0.13,5.181645689,0.5
0,902.0687661,25.84591521,0.604465465,0.1,0.3,0.3,0.5,0.191,0.318,0.866025404,-0.5,0.966860968,0.255303484,-0.127,2.584591521,0.6
0,901.3262509,24.67033141,0.611632621,0,0.4,0.4,0.6,0.189,0.316,0.866025404,-0.5,0.99418355,0.107698975,-0.127,0,0.6
0,898.6859646,26.48730695,0.594412833,0.4,0.3,0.4,0.6,0.19,0.314,0.866025404,-0.5,0.99364716,0.112540314,-0.124,10.59492278,1
0,899.6060161,23.58471655,0.604237556,1.6,0.5,0.8,1,0.202,0.313,0.866025404,-0.5,0.971472733,0.23715128,-0.111,37.73554649,2.6
0,900.087696,25.66906169,0.57045627,6.4,2,2.4,2.5,0.233,0.311,0.866025404,-0.5,0.987920487,0.154961644,-0.078,164.2819948,8.9
0,896.7070469,25.33468633,0.590804612,2.4,8.4,8.8,8.8,0.267,0.311,0.866025404,-0.5,0.99957474,0.029160589,-0.044,60.8032472,11.2
0,895.3937637,24.46526795,0.615695157,1.4,10.4,11.1,11.2,0.268,0.31,0.866025404,-0.5,0.998542188,0.053976829,-0.042,34.25137513,12.6
0,897.7651882,26.05372366,0.573069437,0.6,10.2,12.3,12.6,0.26,0.309,0.866025404,-0.5,0.99194536,0.126666502,-0.049,15.6322342,13.2
0,894.9485755,26.95129471,0.610740758,0.1,4.4,12.8,13.2,0.249,0.308,0.866025404,-0.5,0.995132904,0.098541887,-0.059,2.695129471,13.3
0,897.1486338,27.56484313,0.618627972,0.6,2.1,12.9,13.3,0.246,0.307,0.866025404,-0.5,0.949429817,0.313979335,-0.061,16.53890588,13.9
0,899.5260216,25.81124832,0.618373263,0.5,1.3,13.1,13.9,0.248,0.306,0.866025404,-0.5,0.955202358,0.295953467,-0.058,12.90562416,14.4
0,899.4011252,24.69944974,0.621326794,0.2,1.2,12,14.4,0.246,0.306,0.866025404,-0.5,0.979909889,0.199440743,-0.06,4.939889949,14.6
0,895.2061337,24.54948116,0.573901428,0.1,1.3,5.8,14.6,0.235,0.305,0.866025404,-0.5,0.980523911,0.196399743,-0.07,2.454948116,14.7
0,894.083391,26.39592491,0.619110437,2.6,0.8,3.5,14.7,0.236,0.304,0.866025404,-0.5,0.974202957,0.225673656,-0.068,68.62940478,17.3
0,894.8894356,25.44626562,0.605618795,3.1,2.9,4.7,17.2,0.274,0.303,0.866025404,-0.5,0.994543601,0.104321744,-0.029,78.88342344,20.3
0,894.3615004,25.0877813,0.623248375,0.6,5.8,7.2,20.1,0.304,0.303,0.866025404,-0.5,0.992840163,0.119450454,0.001,15.05266878,20.7
0,898.0046889,26.11487755,0.619421619,5.6,6.3,7.7,20.6,0.318,0.303,0.866025404,-0.5,0.995710013,0.092528752,0.015,146.2433143,26.2
0,897.8975019,26.28211584,0.603816966,25.1,9.3,12.7,26.2,0.462,0.323,0.866025404,-0.5,0.968670869,0.248348038,0.139,659.6811075,51.3
0,896.4161537,24.66914213,0.617983452,5,31.3,37.3,50.9,0.453,0.356,0.866025404,-0.5,0.945825929,0.324674162,0.097,123.3457107,55.9
0,896.1544446,25.39151492,0.579283674,2,35.7,42.1,54.3,0.447,0.368,0.866025404,-0.5,0.999981933,-0.006011126,0.079,50.78302984,56.3
0,897.9641992,27.03850189,0.61109874,0.2,32.1,44,49.9,0.422,0.373,0.866025404,-0.5,0.99808277,0.061893331,0.049,5.407700378,50.1
0,894.8657358,25.43699142,0.594833704,0.2,7.2,41.6,47.7,0.396,0.372,0.866025404,-0.5,0.985228985,0.171242071,0.024,5.087398285,47.9
0,896.1430912,25.72050704,0.611345109,0,2.4,38.7,46.5,0.372,0.369,0.866025404,-0.5,0.950380972,0.311088425,0.003,0,46.5
0,898.056919,26.70013668,0.617249126,0,0.4,38.1,45.9,0.342,0.365,0.866025404,-0.5,0.965847069,0.259112791,-0.023,0,45.9
0,894.9482991,24.45402284,0.60606443,0.6,0.2,32.5,45.8,0.317,0.361,0.866025404,-0.5,0.951375231,0.308034364,-0.044,14.6724137,46.4
0,902.4081367,27.83397167,0.596501079,0.3,0.6,8,45.8,0.299,0.357,0.866025404,-0.5,0.986412073,0.164290055,-0.058,8.350191501,46.1
0,900.760185,25.19199857,0.565297762,1.2,0.9,3.3,45.6,0.292,0.354,0.5,-0.866025404,0.967459351,0.25302649,-0.062,30.23039829,46.8
0,897.8311925,26.93827812,0.595189551,0.7,2.1,2.5,46.6,0.289,0.351,0.5,-0.866025404,0.989704582,0.143125258,-0.062,18.85679469,47.3
0,895.5039831,24.98604198,0.574583948,1.1,2.2,3,47.2,0.288,0.349,0.5,-0.866025404,0.952345533,0.305021287,-0.061,27.48464617,48.3
0,895.9418731,26.74071356,0.615411121,0.5,3,3.9,45.7,0.289,0.346,0.5,-0.866025404,0.996517073,0.083388983,-0.057,13.37035678,46.2
0,895.2008958,24.88672036,0.602122369,5.7,2.3,4.4,43.1,0.354,0.345,0.5,-0.866025404,0.956375776,0.292139308,0.009,141.8543061,48.8
0,895.6008383,27.24024964,0.57810681,0.7,7.3,10.1,48.2,0.371,0.346,0.5,-0.866025404,0.975106859,0.221735459,0.025,19.06817475,48.9
0,898.2251414,24.02426965,0.58694766,10.7,6.9,10.2,43.3,0.396,0.349,0.5,-0.866025404,0.994345105,0.106197047,0.047,257.0596853,54
0,896.4566467,25.03743127,0.582537236,9.9,17.1,20.6,28.9,0.456,0.367,0.5,-0.866025404,0.957075839,0.289837607,0.089,247.8705696,38.8
0,902.8457848,26.33753064,0.618715742,5.8,21.3,29.3,33.8,0.473,0.39,0.5,-0.866025404,0.999950375,-0.009962313,0.083,152.7576777,39.6
0,903.6092873,26.66594408,0.619742568,5.2,26.4,34.4,37.6,0.469,0.407,0.5,-0.866025404,0.965128757,0.261775634,0.062,138.6629092,42.8
0,900.9136504,24.19084647,0.613653566,9.7,20.9,38.5,42.6,0.48,0.422,0.5,-0.866025404,0.949547037,0.313624657,0.058,234.6512107,52.3
0,902.0876111,25.09767072,0.583234359,13.9,20.7,47.7,52.1,0.488,0.45,0.5,-0.866025404,0.995178054,0.09808487,0.038,348.8576231,66
0,896.5511954,24.00894194,0.608771289,8.7,28.8,55.9,66,0.468,0.455,0.5,-0.866025404,0.980377227,0.197130649,0.013,208.8777948,74.7
0,900.6502397,27.67173324,0.598491345,12.6,32.3,63.9,74.7,0.485,0.456,0.5,-0.866025404,0.999981667,-0.006055261,0.029,348.6638388,87.3
0,894.5799865,28.41830092,0.582410353,76.4,35.2,65.8,86.7,0.479,0.492,0.5,-0.866025404,0.95499896,0.296609149,-0.013,2171.15819,163.1
0,903.6021609,24.91900553,0.619064225,2,97.7,132.3,162.8,0.49,0.486,0.5,-0.866025404,0.978511788,0.206190886,0.004,49.83801105,164.8
0,900.7020697,25.91557413,0.590365371,4.3,91,128.5,163.6,0.493,0.485,0.5,-0.866025404,0.992260261,0.124175578,0.008,111.4369688,167.9
0,897.1685117,26.03263422,0.578370448,16.6,82.7,127.6,167.2,0.499,0.494,0.5,-0.866025404,0.98998894,0.141144956,0.005,432.1417281,183.8
0,901.7304156,24.32225273,0.57678441,32.6,22.9,134.5,182.7,0.476,0.484,0.5,-0.866025404,0.987029293,0.160540261,-0.008,792.9054391,215.3
0,894.1579945,26.83805814,0.602132422,7.5,53.5,153.2,214.8,0.498,0.488,0.5,-0.866025404,0.980537475,0.196332013,0.01,201.285436,222.3
0,897.7623624,26.08390792,0.602279049,29.5,56.7,152,216.6,0.476,0.486,0.5,-0.866025404,0.999190309,0.040233388,-0.01,769.4752835,246.1
0,902.9565776,26.06926482,0.619882832,1.6,69.6,168.9,245.4,0.471,0.482,0.5,-0.866025404,0.960106302,0.27963528,-0.011,41.71082371,247
0,896.6319956,23.79290677,0.57016912,1.5,38.6,94.1,236.3,0.465,0.473,0.5,-0.866025404,0.98776678,0.155938414,-0.008,35.68936015,237.8
0,900.6791431,23.89959679,0.574667863,5.7,32.6,93.6,227.9,0.475,0.47,0.5,-0.866025404,0.99132815,0.131409662,0.005,136.2277017,233.6
0,897.6010368,28.32145666,0.576334802,16,8.8,95,227.8,0.496,0.5,0.5,-0.866025404,0.999740658,0.022773147,-0.004,453.1433066,243.8
0,897.9236434,28.1985539,0.586613675,5.2,23.2,94.4,238.6,0.488,0.493,0.5,-0.866025404,0.972975001,0.230910473,-0.005,146.6324803,243.8
0,901.4593705,23.59113988,0.594230184,24.9,26.9,67,234.1,0.492,0.497,0.5,-0.866025404,0.97227039,0.233859549,-0.005,587.4193831,259
0,903.10206,26.20229541,0.590897428,8.7,46.1,84.4,245.1,0.472,0.474,0.5,-0.866025404,0.998804065,0.048892118,-0.002,227.95997,253.8
0,895.6671852,23.82424499,0.618550421,8.6,38.8,63.6,245.1,0.496,0.477,0.5,-0.866025404,0.972521668,0.232812381,0.019,204.8885069,253.7
0,896.7689211,27.46573552,0.60416794,8.9,42.2,70.6,241.1,0.49,0.483,0.5,-0.866025404,0.951474125,0.307728761,0.007,244.4450461,250
0,898.8778518,23.74627493,0.611498614,6.3,26.2,78,173.6,0.486,0.483,1.22E-16,-1,0.988877307,0.148733562,0.003,149.6015321,179.9
0,900.1381607,26.24656558,0.61428423,1,23.8,78.6,177.9,0.473,0.481,1.22E-16,-1,0.997779177,0.066608664,-0.008,26.24656558,178.9
0,898.6778711,26.59635337,0.594417423,12.8,16.2,63.6,174.6,0.48,0.484,1.22E-16,-1,0.961595573,0.274470316,-0.004,340.4333231,187.4
0,902.0552869,23.98027858,0.600522972,12,20.1,71.2,170.8,0.503,0.494,1.22E-16,-1,0.997848144,0.065567379,0.009,287.763343,182.8
0,901.6809488,26.47185924,0.58233024,4.8,25.8,58.3,150.2,0.498,0.498,1.22E-16,-1,0.978474186,0.206369252,0,127.0649244,155
0,898.0524292,28.20838793,0.609044889,20.5,29.6,54.4,147.5,0.477,0.491,1.22E-16,-1,0.999999863,0.000523171,-0.014,578.2719526,168
0,894.4061187,23.98670807,0.602808081,15.1,37.3,66.3,138.5,0.483,0.484,1.22E-16,-1,0.954970321,0.296701341,-0.001,362.1992918,153.6
0,895.9449638,26.92333749,0.595248737,2.3,40.4,72.5,152,0.487,0.477,1.22E-16,-1,0.975557249,0.219745429,0.01,61.92367622,154.3
0,898.8695265,24.856266,0.57767052,0.8,37.9,68.5,152.8,0.482,0.477,1.22E-16,-1,0.966835925,0.255398306,0.005,19.8850128,153.6
0,903.2751376,24.86808066,0.616220123,0,18.2,68.3,147.9,0.468,0.474,1.22E-16,-1,0.999828133,0.018539254,-0.006,0,147.9
0,899.6756949,26.22062894,0.579957141,11.2,3.1,55.5,131.9,0.489,0.476,1.22E-16,-1,0.972713824,0.232008227,0.013,293.6710441,143.1
0,899.3039491,28.13921483,0.593250248,15.5,12,54.7,137.9,0.491,0.492,1.22E-16,-1,0.971601417,0.236623511,-0.001,436.1578299,153.4
0,901.2397004,24.65361184,0.60576752,10.8,26.7,65.4,128.5,0.498,0.5,1.22E-16,-1,0.996336146,0.085523593,-0.002,266.2590079,139.3
0,895.5229495,28.46666956,0.574084103,11.4,37.5,55.7,130.6,0.477,0.497,1.22E-16,-1,0.99999995,0.000316976,-0.02,324.520033,142
0,895.4691847,23.95725857,0.618579316,3.1,37.7,52,133.4,0.474,0.484,1.22E-16,-1,0.992124805,0.125253229,-0.01,74.26750156,136.5
0,897.4539517,28.20089469,0.570322397,2.9,25.3,52.8,127.6,0.483,0.48,1.22E-16,-1,0.999996013,0.002823761,0.003,81.78259459,130.5
0,903.9485263,23.58922075,0.608363824,7.3,17.4,54.9,124.2,0.492,0.484,1.22E-16,-1,0.994810939,0.101740829,0.008,172.2013115,131.5
0,902.7594183,24.31088046,0.614297498,19.2,13.3,62.2,130.5,0.496,0.499,1.22E-16,-1,0.965666594,0.259784584,-0.003,466.7689047,149.7
0,900.801139,28.38193068,0.601768894,4.6,29.4,70.2,136.9,0.48,0.498,1.22E-16,-1,0.997429634,0.07165281,-0.018,130.5568811,141.5
0,897.9115492,24.83059832,0.568466028,1.9,31.1,59.3,129.5,0.47,0.482,1.22E-16,-1,0.974090068,0.226160428,-0.012,47.17813681,131.4
0,899.5467396,23.53550995,0.566826165,9.1,25.7,50.4,126.6,0.485,0.478,1.22E-16,-1,0.975057266,0.221953438,0.007,214.1731406,135.7
0,897.0355412,27.92532957,0.607718356,6.1,15.6,48.1,115.2,0.502,0.5,1.22E-16,-1,0.998785635,0.049267189,0.002,170.3445104,121.3
0,900.7430701,28.06986592,0.604814806,5.5,17.1,51.1,106.2,0.501,0.503,1.22E-16,-1,0.971031293,0.238952354,-0.002,154.3842626,111.7
0,898.1884566,27.22206433,0.62124031,9.5,20.7,53.7,109.4,0.485,0.493,1.22E-16,-1,0.97691568,0.213625265,-0.008,258.6096111,118.9
0,895.2021589,28.19777777,0.614322673,4.8,21.1,55.9,118.1,0.491,0.488,1.22E-16,-1,0.999915724,-0.012982522,0.003,135.3493333,122.9
0,896.1508795,24.82835821,0.567649417,6.1,19.8,41.5,122.9,0.491,0.486,1.22E-16,-1,0.963166413,0.268906045,0.005,151.4529851,129
0,900.0869279,26.72651235,0.586188418,17.8,20.4,43,117.8,0.48,0.492,1.22E-16,-1,0.993850205,0.110732874,-0.012,475.7319198,135.6
0,900.945647,27.2117443,0.599557109,6.1,28.7,58.9,120.1,0.493,0.484,1.22E-16,-1,0.981266277,0.192656412,0.009,165.9916402,126.2
0,894.9602166,28.36802122,0.569564716,6.1,30,55.9,115.4,0.495,0.489,1.22E-16,-1,0.975895806,0.218236973,0.006,173.0449294,121.5
